1137	𒪪	UKKIN~a	UKKIN-A			UKKIN~a		
1137.1	𒪫	UKKIN~a	UKKIN-A VARIANT 1			UKKIN~a~v1		
1138	𒪬	UKKIN~b	UKKIN-B			UKKIN~b		
1138.1	𒪭	UKKIN~b	UKKIN-B VARIANT 1			UKKIN~b~v1		
1139	𒪮	UKKIN~c	UKKIN-C			UKKIN~c		
1140	𒪯	UMBIN~a	UMBIN-A			UMBIN~a		
1141	𒪰	UMBIN~b1	UMBIN-B1			UMBIN~b1		
1142	𒪱	UMBIN~b2	UMBIN-B2			UMBIN~b2		
1143	𒪲	UMBIN~c	UMBIN-C			UMBIN~c		
1144	𒪳	UMUN2	UMUN2			UMUN₂		
1144.1	𒪴	UMUN2	UMUN2 VARIANT 1			UMUN₂~v1		
1145	𒪵	UNUG~a	UNUG-A			UNUG~a		
1145.1	𒪶	UNUG~a	UNUG-A VARIANT 1			UNUG~a~v1		
1146	𒪷	UNUG~a@s	UNUG-A SHESSHIG			UNUG~a@s		
1147	𒪸	UNUG~b	UNUG-B			UNUG~b		
1148	𒪹	UNUG~c	UNUG-C			UNUG~c		
1149	𒪺	UR~a	UR-A			UR~a		
1150	𒪻	UR~a@g	UR-A GUNU			UR~a@g		
1151	𒪼	UR~b	UR-B			UR~b		
1152	𒪽	UR~c	UR-C			UR~c		
1153	𒪾	UR2	UR2			UR₂		
1154	𒪿	UR3~a1	UR3-A1			UR₃~a1		
1154.1	𒫀	UR3~a1	UR3-A1 VARIANT 1			UR₃~a1~v1		
1155	𒫁	UR3~a2	UR3-A2			UR₃~a2		
1156	𒫂	UR3~a3	UR3-A3			UR₃~a3		
1157	𒫃	UR3~b1	UR3-B1			UR₃~b1		
1158	𒫄	UR3~b2	UR3-B2			UR₃~b2		
1159	𒫅	UR4~a	UR4-A			UR₄~a		
1160	𒫆	UR4~b	UR4-B			UR₄~b		
1161	𒫇	UR4~c	UR4-C			UR₄~c		
1162	𒫈	UR5~a	UR5-A			UR₅~a		
1163	𒫉	UR5~b	UR5-B			UR₅~b		
1164	𒫊	URI	URI			URI		
1165	𒫋	URI2	URI2	remove		URI₂		
1166	𒫌	URI3~a	URI3-A			URI₃~a		
1166.1	𒫍	URI3~a	URI3-A VARIANT 1			URI₃~a~v1		
1167	𒫎	URI3~b	URI3-B			URI₃~b		
1168	𒫏	URI5	URI5			URI₅		
1169	𒫐	URU~a1	URU-A1			URU~a1		
1170	𒫑	URU~a1@n	URU-A1 NUTILLU			URU~a1@n		
1171	𒫒	URU~a2	URU-A2			URU~a2		
1172	𒫓	URU~b1	URU-B1			URU~b1		
1173	𒫔	URU~b2	URU-B2			URU~b2		
1174	𒫕	URU~c	URU-C			URU~c		
1175	𒫖	URUDU~a	URUDU-A			URUDU~a		
1175.1	𒫗	URUDU~a	URUDU-A VARIANT 1			URUDU~a~v1		
1175.2	𒫘	URUDU~a	URUDU-A VARIANT 2			URUDU~a~v2		
1176	𒫙	URUDU~c	URUDU-C			URUDU~c		
1177	𒫚	URUDU~d	URUDU-D			URUDU~d		
1178	𒫛	URUDU@g~a	URUDU GUNU-A			URUDU@g~a		
1179	𒫜	URUDU@g~b	URUDU GUNU-B			URUDU@g~b		
1180	𒫝	URUDU@g~c	URUDU GUNU-C			URUDU@g~c		
1181	𒫞	URUDU@g~d	URUDU GUNU-D			URUDU@g~d		
1182	𒫟	USZ~a	USH-A			UŠ~a		
1183	𒫠	USZ~b	USH-B			UŠ~b		
1183.1	𒫡	USZ~b	USH-B VARIANT 1			UŠ~b~v1		
1184	𒫢	USZUMGAL	USHUMGAL			UŠUMGAL		
1185	𒫣	USZUR3~a	USHUR3-A	remove		UŠUR₃~a		
1186	𒫤	USZUR3~b1	USHUR3-B1			UŠUR₃~b1		
1187	𒫥	USZUR3~b2	USHUR3-B2			UŠUR₃~b2		
1188	𒫦	UTUA~a	UTUA-A			UTUA~a		
1189	𒫧	UTUA~a@t	UTUA-A TENU			UTUA~a@t		
1190	𒫨	UTUA~b	UTUA-B			UTUA~b		
1190.1	𒫩	UTUA~b	UTUA-B VARIANT 1			UTUA~b~v1		
1191	𒫪	UTUL~a	UTUL-A			UTUL~a		
1192	𒫫	UTUL~b	UTUL-B			UTUL~b		
1193	𒫬	UTUL~c	UTUL-C			UTUL~c		
1194	𒫭	UTUL~d	UTUL-D			UTUL~d		
1195	𒫮	UZU	UZU			UZU		
1196	𒫯	ZA~x	ZA-X	rename		ZA~v	PROTO-CUNEIFORM SIGN ZA-V	
1197	𒫰	ZABALAM~a	ZABALAM-A			ZABALAM~a		
1198	𒫱	ZABALAM~b	ZABALAM-B			ZABALAM~b		
1199	𒫲	ZADIM	ZADIM	remove		ZADIM		
1200	𒫳	ZAG~a	ZAG-A			ZAG~a		
1200.1	𒫴	ZAG~a	ZAG-A VARIANT 1			ZAG~a~v1		
1201	𒫵	ZAG~b	ZAG-B			ZAG~b		
1202	𒫶	ZAG~c	ZAG-C			ZAG~c		
1203	𒫷	ZAR~a	ZAR-A			ZAR~a		
1204	𒫸	ZAR~b1	ZAR-B1			ZAR~b1		
1205	𒫹	ZAR~b2	ZAR-B2			ZAR~b2		
1206	𒫺	ZAR~c	ZAR-C			ZAR~c		
1207	𒫻	ZATU620	ZATU620			ZATU620		
1208	𒫼	ZATU621~a	ZATU621-A			ZATU621~a		
1209	𒫽	ZATU621~b	ZATU621-B			ZATU621~b		
1210	𒫾	ZATU621~c	ZATU621-C			ZATU621~c		
1211	𒫿	ZATU621~d	ZATU621-D			ZATU621~d		
1212	𒬀	ZATU622	ZATU622			ZATU622		
1213	𒬁	ZATU623	ZATU623			ZATU623		
1213.1	𒬂	ZATU623	ZATU623 VARIANT 1			ZATU623~v1		
1213.2	𒬃	ZATU623	ZATU623 VARIANT 2			ZATU623~v2		
1214	𒬄	ZATU624~a	ZATU624-A			ZATU624~a		
1215	𒬅	ZATU624~b	ZATU624-B			ZATU624~b		
1216	𒬆	ZATU624~c	ZATU624-C			ZATU624~c		
1217	𒬇	ZATU625	ZATU625			ZATU625		
1217.1	𒬈	ZATU625	ZATU625 VARIANT 1			ZATU625~v1		
1218	𒬉	ZATU626~a	ZATU626-A			ZATU626~a		
1219	𒬊	ZATU626~b	ZATU626-B			ZATU626~b		
1220	𒬋	ZATU626~c	ZATU626-C			ZATU626~c		
1221	𒬌	ZATU627	ZATU627			ZATU627		
1222	𒬍	ZATU628~a	ZATU628-A			ZATU628~a		
1222.1	𒬎	ZATU628~a	ZATU628-A VARIANT 1			ZATU628~a~v1		
1223	𒬏	ZATU628~b	ZATU628-B			ZATU628~b		
1224	𒬐	ZATU629	ZATU629			ZATU629		
1224.1	𒬑	ZATU629	ZATU629 VARIANT 1			ZATU629~v1		
1225	𒬒	ZATU630	ZATU630			ZATU630		
1226	𒬓	ZATU631	ZATU631			ZATU631		
1227	𒬔	ZATU632~a	ZATU632-A			ZATU632~a		
1227.1	𒬕	ZATU632~a	ZATU632-A VARIANT 1			ZATU632~a~v1		
1228	𒬖	ZATU632~b	ZATU632-B			ZATU632~b		
1229	𒬗	ZATU632~c	ZATU632-C			ZATU632~c		
1230	𒬘	ZATU633~a	ZATU633-A			ZATU633~a		
1231	𒬙	ZATU633~b	ZATU633-B			ZATU633~b		
1232	𒬚	ZATU634	ZATU634			ZATU634		
1233	𒬛	ZATU635	ZATU635			ZATU635		
1234	𒬜	ZATU636	ZATU636			ZATU636		
1234.1	𒬝	ZATU636	ZATU636 VARIANT 1			ZATU636~v1		
1235	𒬞	ZATU637	ZATU637			ZATU637		
1236	𒬟	ZATU639	ZATU639			ZATU639		
1237	𒬠	ZATU640	ZATU640			ZATU640		
1238	𒬡	ZATU641	ZATU641			ZATU641		
1239	𒬢	ZATU642	ZATU642			ZATU642		
1240	𒬣	ZATU643	ZATU643			ZATU643		
1241	𒬤	ZATU644~a	ZATU644-A			ZATU644~a		
1242	𒬥	ZATU644~b	ZATU644-B			ZATU644~b		
1243	𒬦	ZATU646	ZATU646			ZATU646		
1244	𒬧	ZATU647	ZATU647			ZATU647		
1244.1	𒬨	ZATU647	ZATU647 VARIANT 1			ZATU647~v1		
1245	𒬩	ZATU648	ZATU648			ZATU648		
1246	𒬪	ZATU649	ZATU649			ZATU649		
1246.1	𒬫	ZATU649	ZATU649 VARIANT 1			ZATU649~v1		
1247	𒬬	ZATU650	ZATU650			ZATU650		
1248	𒬭	ZATU651	ZATU651			ZATU651		
1248.1	𒬮	ZATU651	ZATU651 VARIANT 1			ZATU651~v1		
1248.2	𒬯	ZATU651	ZATU651 VARIANT 2			ZATU651~v2		
1249	𒬰	ZATU651@g	ZATU651 GUNU			ZATU651@g		
1250	𒬱	ZATU659	ZATU659			ZATU659		
1251	𒬲	ZATU662	ZATU662			ZATU662		
1251.1	𒬳	ZATU662	ZATU662 VARIANT 1			ZATU662~v1		
1251.2	𒬴	ZATU662	ZATU662 VARIANT 2			ZATU662~v2		
1251.3	𒬵	ZATU662	ZATU662 VARIANT 3			ZATU662~v3		
1252	𒬶	ZATU664	ZATU664			ZATU664		
1253	𒬷	ZATU665	ZATU665			ZATU665		
1254	𒬸	ZATU666	ZATU666			ZATU666		
1255	𒬹	ZATU667	ZATU667			ZATU667		
1256	𒬺	ZATU668	ZATU668			ZATU668		
1257	𒬻	ZATU669	ZATU669			ZATU669		
1258	𒬼	ZATU670	ZATU670			ZATU670		
1259	𒬽	ZATU672	ZATU672			ZATU672		
1260	𒬾	ZATU674	ZATU674			ZATU674		
1261	𒬿	ZATU675~a	ZATU675-A			ZATU675~a		
1262	𒭀	ZATU675~b	ZATU675-B			ZATU675~b		
1262.1	𒭁	ZATU675~b	ZATU675-B VARIANT 1			ZATU675~b~v1		
1263	𒭂	ZATU675~c	ZATU675-C			ZATU675~c		
1264	𒭃	ZATU675~d	ZATU675-D			ZATU675~d		
1265	𒭄	ZATU676~a	ZATU676-A			ZATU676~a		
1266	𒭅	ZATU676~b	ZATU676-B			ZATU676~b		
1267	𒭆	ZATU677~a	ZATU677-A			ZATU677~a		
1268	𒭇	ZATU677~b	ZATU677-B			ZATU677~b		
1269	𒭈	ZATU678	ZATU678			ZATU678		
1270	𒭉	ZATU679	ZATU679			ZATU679		
1271	𒭊	ZATU680~a1	ZATU680-A1			ZATU680~a1		
1272	𒭋	ZATU680~a2	ZATU680-A2			ZATU680~a2		
1273	𒭌	ZATU680~b	ZATU680-B			ZATU680~b		
1273.1	𒭍	ZATU680~b	ZATU680-B VARIANT 1			ZATU680~b~v1		
1274	𒭎	ZATU680~d	ZATU680-D			ZATU680~d		
1275	𒭏	ZATU680~e	ZATU680-E			ZATU680~e		
1276	𒭐	ZATU681	ZATU681			ZATU681		
1277	𒭑	ZATU682	ZATU682			ZATU682		
1278	𒭒	ZATU683~a	ZATU683-A			ZATU683~a		
1279	𒭓	ZATU683~b	ZATU683-B			ZATU683~b		
1280	𒭔	ZATU683@t	ZATU683 TENU			ZATU683@t		
1281	𒭕	ZATU684	ZATU684			ZATU684		
1282	𒭖	ZATU685	ZATU685			ZATU685		
1283	𒭗	ZATU686~a	ZATU686-A			ZATU686~a		
1284	𒭘	ZATU686~b	ZATU686-B			ZATU686~b		
1285	𒭙	ZATU686~c	ZATU686-C			ZATU686~c		
1286	𒭚	ZATU687	ZATU687			ZATU687		
1287	𒭛	ZATU688~a	ZATU688-A			ZATU688~a		
1288	𒭜	ZATU688~b	ZATU688-B			ZATU688~b		
1289	𒭝	ZATU689	ZATU689			ZATU689		
1290	𒭞	ZATU690	ZATU690			ZATU690		
1291	𒭟	ZATU691	ZATU691			ZATU691		
1292	𒭠	ZATU692	ZATU692			ZATU692		
1293	𒭡	ZATU693	ZATU693			ZATU693		
1293.1	𒭢	ZATU693	ZATU693 VARIANT 1			ZATU693~v1		
1293.2	𒭣	ZATU693	ZATU693 VARIANT 2			ZATU693~v2		
1294	𒭤	ZATU693@t	ZATU693 TENU			ZATU693@t		
1295	𒭥	ZATU694~a	ZATU694-A			ZATU694~a		
1296	𒭦	ZATU694~b	ZATU694-B			ZATU694~b		
1297	𒭧	ZATU694~c	ZATU694-C			ZATU694~c		
1297.1	𒭨	ZATU694~c	ZATU694-C VARIANT 1			ZATU694~c~v1		
1298	𒭩	ZATU694~d	ZATU694-D			ZATU694~d		
1299	𒭪	ZATU694~d@t	ZATU694-D TENU			ZATU694~d@t		
1300	𒭫	ZATU695	ZATU695			ZATU695		
1301	𒭬	ZATU696	ZATU696			ZATU696		
1302	𒭭	ZATU697~a	ZATU697-A			ZATU697~a		
1302.1	𒭮	ZATU697~a	ZATU697-A VARIANT 1			ZATU697~a~v1		
1302.2	𒭯	ZATU697~a	ZATU697-A VARIANT 2			ZATU697~a~v2		
1302.3	𒭰	ZATU697~a	ZATU697-A VARIANT 3			ZATU697~a~v3		
1303	𒭱	ZATU697~b	ZATU697-B			ZATU697~b		
1304	𒭲	ZATU697~c	ZATU697-C			ZATU697~c		
1305	𒭳	ZATU699~a	ZATU699-A			ZATU699~a		
1306	𒭴	ZATU699~b	ZATU699-B			ZATU699~b		
1307	𒭵	ZATU700	ZATU700			ZATU700		
1308	𒭶	ZATU701	ZATU701			ZATU701		
1309	𒭷	ZATU702	ZATU702			ZATU702		
1310	𒭸	ZATU703	ZATU703			ZATU703		
1311	𒭹	ZATU704	ZATU704			ZATU704		
1312	𒭺	ZATU705	ZATU705			ZATU705		
1313	𒭻	ZATU706	ZATU706			ZATU706		
1314	𒭼	ZATU707~a	ZATU707-A			ZATU707~a		
1315	𒭽	ZATU707~b	ZATU707-B			ZATU707~b		
1316	𒭾	ZATU708	ZATU708			ZATU708		
1317	𒭿	ZATU709	ZATU709			ZATU709		
1318	𒮀	ZATU710	ZATU710			ZATU710		
1318.1	𒮁	ZATU710	ZATU710 VARIANT 1			ZATU710~v1		
1319	𒮂	ZATU711	ZATU711			ZATU711		
1319.1	𒮃	ZATU711	ZATU711 VARIANT 1			ZATU711~v1		
1320	𒮄	ZATU713	ZATU713			ZATU713		
1321	𒮅	ZATU714	ZATU714			ZATU714		
1322	𒮆	ZATU717	ZATU717			ZATU717		
1323	𒮇	ZATU718	ZATU718			ZATU718		
1324	𒮈	ZATU719	ZATU719			ZATU719		
1325	𒮉	ZATU720	ZATU720			ZATU720		
1326	𒮊	ZATU721	ZATU721			ZATU721		
1327	𒮋	ZATU722	ZATU722			ZATU722		
1328	𒮌	ZATU723	ZATU723			ZATU723		
1329	𒮍	ZATU724	ZATU724			ZATU724		
1330	𒮎	ZATU725	ZATU725			ZATU725		
1330.1	𒮏	ZATU725	ZATU725 VARIANT 1			ZATU725~v1		
1331	𒮐	ZATU726~a	ZATU726-A			ZATU726~a		
1332	𒮑	ZATU726~c	ZATU726-C			ZATU726~c		
1333	𒮒	ZATU726~d	ZATU726-D			ZATU726~d		
1334	𒮓	ZATU727	ZATU727			ZATU727		
1335	𒮔	ZATU728	ZATU728			ZATU728		
1336	𒮕	ZATU729	ZATU729			ZATU729		
1336.1	𒮖	ZATU729	ZATU729 VARIANT 1			ZATU729~v1		
1337	𒮗	ZATU730	ZATU730			ZATU730		
1338	𒮘	ZATU732	ZATU732			ZATU732		
1339	𒮙	ZATU733	ZATU733			ZATU733		
1340	𒮚	ZATU734	ZATU734			ZATU734		
1341	𒮛	ZATU735~a	ZATU735-A			ZATU735~a		
1342	𒮜	ZATU735~b	ZATU735-B			ZATU735~b		
1342.1	𒮝	ZATU735~b	ZATU735-B VARIANT 1			ZATU735~b~v1		
1342.2	𒮞	ZATU735~b	ZATU735-B VARIANT 2			ZATU735~b~v2		
1343	𒮟	ZATU735~c	ZATU735-C			ZATU735~c		
1344	𒮠	ZATU736~a	ZATU736-A			ZATU736~a		
1345	𒮡	ZATU736~b	ZATU736-B			ZATU736~b		
1346	𒮢	ZATU737	ZATU737			ZATU737		
1346.1	𒮣	ZATU737	ZATU737 VARIANT 1			ZATU737~v1		
1346.2	𒮤	ZATU737	ZATU737 VARIANT 2			ZATU737~v2		
1347	𒮥	ZATU749~a	ZATU749-A			ZATU749~a		
1347.1	𒮦	ZATU749~a	ZATU749-A VARIANT 1			ZATU749~a~v1		
1347.2	𒮧	ZATU749~a	ZATU749-A VARIANT 2			ZATU749~a~v2		
1348	𒮨	ZATU749~b	ZATU749-B			ZATU749~b		
1349	𒮩	ZATU749~c	ZATU749-C			ZATU749~c		
1350	𒮪	ZATU750	ZATU750			ZATU750		
1350.1	𒮫	ZATU750	ZATU750 VARIANT 1			ZATU750~v1		
1350.2	𒮬	ZATU750	ZATU750 VARIANT 2			ZATU750~v2		
1350.3	𒮭	ZATU750	ZATU750 VARIANT 3			ZATU750~v3		
1351	𒮮	ZATU751~a	ZATU751-A			ZATU751~a		
1352	𒮯	ZATU751~b	ZATU751-B			ZATU751~b		
1353	𒮰	ZATU752	ZATU752			ZATU752		
1353.1	𒮱	ZATU752	ZATU752 VARIANT 1			ZATU752~v1		
1354	𒮲	ZATU753	ZATU753			ZATU753		
1355	𒮳	ZATU754	ZATU754			ZATU754		
1356	𒮴	ZATU755~a	ZATU755-A			ZATU755~a		
1357	𒮵	ZATU755~b	ZATU755-B			ZATU755~b		
1358	𒮶	ZATU756	ZATU756			ZATU756		
1358.1	𒮷	ZATU756	ZATU756 VARIANT 1			ZATU756~v1		
1359	𒮸	ZATU757	ZATU757			ZATU757		
1359.1	𒮹	ZATU757	ZATU757 VARIANT 1			ZATU757~v1		
1360	𒮺	ZATU758	ZATU758			ZATU758		
1361	𒮻	ZATU759	ZATU759			ZATU759		
1361.1	𒮼	ZATU759	ZATU759 VARIANT 1			ZATU759~v1		
1362	𒮽	ZATU761	ZATU761			ZATU761		
1363	𒮾	ZATU762~a	ZATU762-A			ZATU762~a		
1363.1	𒮿	ZATU762~a	ZATU762-A VARIANT 1			ZATU762~a~v1		
1363.2	𒯀	ZATU762~a	ZATU762-A VARIANT 2			ZATU762~a~v2		
1364	𒯁	ZATU762~b	ZATU762-B			ZATU762~b		
1365	𒯂	ZATU764	ZATU764			ZATU764		
1366	𒯃	ZATU765	ZATU765			ZATU765		
1367	𒯄	ZATU766	ZATU766			ZATU766		
1368	𒯅	ZATU767	ZATU767			ZATU767		
1369	𒯆	ZATU768	ZATU768			ZATU768		
1370	𒯇	ZATU769	ZATU769			ZATU769		
1371	𒯈	ZATU771	ZATU771			ZATU771		
1372	𒯉	ZATU772	ZATU772			ZATU772		
1373	𒯊	ZATU773~a	ZATU773-A			ZATU773~a		
1373.1	𒯋	ZATU773~a	ZATU773-A VARIANT 1			ZATU773~a~v1		
1374	𒯌	ZATU773~b	ZATU773-B			ZATU773~b		
1375	𒯍	ZATU774	ZATU774			ZATU774		
1376	𒯎	ZATU775	ZATU775			ZATU775		
1377	𒯏	ZATU776	ZATU776			ZATU776		
1377.1	𒯐	ZATU776	ZATU776 VARIANT 1			ZATU776~v1		
1378	𒯑	ZATU777	ZATU777			ZATU777		
1378.1	𒯒	ZATU777	ZATU777 VARIANT 1			ZATU777~v1		
1378.2	𒯓	ZATU777	ZATU777 VARIANT 2			ZATU777~v2		
1379	𒯔	ZATU778	ZATU778			ZATU778		
1380	𒯕	ZATU779	ZATU779			ZATU779		
1381	𒯖	ZATU780	ZATU780			ZATU780		
1382	𒯗	ZATU781	ZATU781			ZATU781		
1383	𒯘	ZATU782	ZATU782			ZATU782		
1384	𒯙	ZATU783	ZATU783			ZATU783		
1385	𒯚	ZATU784	ZATU784			ZATU784		
1386	𒯛	ZATU785	ZATU785			ZATU785		
1387	𒯜	ZATU786	ZATU786			ZATU786		
1388	𒯝	ZATU787	ZATU787			ZATU787		
1389	𒯞	ZATU788	ZATU788			ZATU788		
1390	𒯟	ZATU789	ZATU789			ZATU789		
1391	𒯠	ZATU791	ZATU791			ZATU791		
1392	𒯡	ZATU792	ZATU792			ZATU792		
1393	𒯢	ZATU795	ZATU795			ZATU795		
1394	𒯣	ZATU797	ZATU797			ZATU797		
1395	𒯤	ZATU798	ZATU798			ZATU798		
1396	𒯥	ZATU799	ZATU799			ZATU799		
1397	𒯦	ZATU800	ZATU800			ZATU800		
1398	𒯧	ZATU801	ZATU801			ZATU801		
1399	𒯨	ZATU802	ZATU802			ZATU802		
1400	𒯩	ZATU803	ZATU803			ZATU803		
1401	𒯪	ZATU804	ZATU804			ZATU804		
1402	𒯫	ZATU805	ZATU805			ZATU805		
1403	𒯬	ZATU806	ZATU806			ZATU806		
1404	𒯭	ZATU807	ZATU807			ZATU807		
1405	𒯮	ZATU808	ZATU808			ZATU808		
1406	𒯯	ZATU809	ZATU809			ZATU809		
1407	𒯰	ZATU810	ZATU810			ZATU810		
1408	𒯱	ZATU811	ZATU811			ZATU811		
1409	𒯲	ZATU812	ZATU812			ZATU812		
1410	𒯳	ZATU813	ZATU813			ZATU813		
1411	𒯴	ZATU814	ZATU814			ZATU814		
1412	𒯵	ZATU815	ZATU815			ZATU815		
1413	𒯶	ZATU817	ZATU817			ZATU817		
1414	𒯷	ZATU818	ZATU818			ZATU818		
1415	𒯸	ZATU819	ZATU819			ZATU819		
1416	𒯹	ZATU820	ZATU820			ZATU820		
1417	𒯺	ZATU821	ZATU821			ZATU821		
1418	𒯻	ZATU822	ZATU822			ZATU822		
1419	𒯼	ZATU823	ZATU823			ZATU823		
1420	𒯽	ZATU824	ZATU824			ZATU824		
1421	𒯾	ZATU825	ZATU825			ZATU825		
1422	𒯿	ZATU826	ZATU826			ZATU826		
1423	𒰀	ZATU829	ZATU829			ZATU829		
1424	𒰁	ZATU831	ZATU831			ZATU831		
1425	𒰂	ZATU831@g	ZATU831 GUNU			ZATU831@g		
1426	𒰃	ZATU832	ZATU832			ZATU832		
1427	𒰄	ZATU833	ZATU833			ZATU833		
1428	𒰅	ZATU834	ZATU834			ZATU834		
1429	𒰆	ZATU835	ZATU835			ZATU835		
1430	𒰇	ZATU836	ZATU836			ZATU836		
1431	𒰈	ZATU837~a	ZATU837-A			ZATU837~a		
1432	𒰉	ZATU837~b	ZATU837-B			ZATU837~b		
1433	𒰊	ZATU838	ZATU838			ZATU838		
1434	𒰋	ZATU839	ZATU839			ZATU839		
1434.1	𒰌	ZATU839	ZATU839 VARIANT 1			ZATU839~v1		
1435	𒰍	ZATU840	ZATU840			ZATU840		
1436	𒰎	ZATU841	ZATU841			ZATU841		
1437	𒰏	ZATU842	ZATU842			ZATU842		
1438	𒰐	ZATU843	ZATU843			ZATU843		
1439	𒰑	ZATU844	ZATU844			ZATU844		
1440	𒰒	ZATU845	ZATU845			ZATU845		
1441	𒰓	ZATU846	ZATU846			ZATU846		
1442	𒰔	ZATU847	ZATU847			ZATU847		
1443	𒰕	ZATU848	ZATU848			ZATU848		
1444	𒰖	ZATU849	ZATU849			ZATU849		
1445	𒰗	ZATU850	ZATU850			ZATU850		
1446	𒰘	ZATU851	ZATU851			ZATU851		
1447	𒰙	ZATU852	ZATU852			ZATU852		
1448	𒰚	ZATU853	ZATU853			ZATU853		
1449	𒰛	ZATU854	ZATU854			ZATU854		
1450	𒰜	ZATU855	ZATU855			ZATU855		
1451	𒰝	ZI~a	ZI-A			ZI~a		
1451.1	𒰞	ZI~a	ZI-A VARIANT 1			ZI~a~v1		
1452	𒰟	ZI~b	ZI-B			ZI~b		
1453	𒰠	ZI~d	ZI-D			ZI~d		
1454	𒰡	ZUBI~a	ZUBI-A			ZUBI~a		
1455	𒰢	ZUBI~b	ZUBI-B			ZUBI~b		
1456	𒰣	|1(N02).RU|	ONE-N2 BESIDE RU			|1(N02).RU|		
1457	𒰤	|1(N08@f)x1(N57)|	ONE-N8 FLAT TIMES ONE-N57			|1(N08@f)×1(N57)|		
1458	𒰥	|1(N34)x1(N58)|	ONE-N34 TIMES ONE-N58			|1(N34)×1(N58)|		
1459	𒰦	|1(N57).1(N57)|	ONE-N57 BESIDE ONE-N57	remove		|1(N57).1(N57)|		
1460	𒰧	|1(N57).AB2|	ONE-N57 BESIDE AB2			|1(N57).AB₂|		
1461	𒰨	|1(N57).SZAH2~a|	ONE-N57 BESIDE SHAH2-A			|1(N57).ŠAH₂~a|		
1462	𒰩	|1(N57).SZUBUR|	ONE-N57 BESIDE SHUBUR			|1(N57).ŠUBUR|		
1462.1	𒰪	|1(N57).SZUBUR|	ONE-N57 VARIANT 1 BESIDE SHUBUR VARIANT 1	rename		|1(N57).ŠUBUR~v1|	PROTO-CUNEIFORM SIGN ONE-N57 BESIDE SHUBUR VARIANT 1	
1463	𒰫	|1(N58).BAD~a|	ONE-N58 BESIDE BAD-A			|1(N58).BAD|		
1464	𒰬	|1(N58).BAD~b|	ONE-N58 BESIDE BAD-B			|1(N58)~a.BAD~a|		
1464.1	𒰭	|1(N58).BAD~b|	ONE-N58 BESIDE BAD-B VARIANT 1			|1(N58)~a.BAD|		
1465	𒰮	|2(N57).AB2|	TWO-N57 BESIDE AB2			|2(N57).AB₂|		
1466	𒰯	|2(N57).KU6~a|	TWO-N57 BESIDE KU6-A			|2(N57).KU₆~a|		
1467	𒰰	|2(N57).SZUBUR|	TWO-N57 BESIDE SHUBUR			|2(N57).ŠUBUR|		
1468	𒰱	|2(N57).SU~a|	TWO-N57 BESIDE SU-A			|2(N57).SU~a|		
1469	𒰲	|3(N57).AMAR|	THREE-N57 BESIDE AMAR			|3(N57).AMAR|		
1470	𒰳	|3(N57).BARA3|	THREE-N57 BESIDE BARA3			|3(N57).BARA₃|		
1471	𒰴	|3(N57).E2~b|	THREE-N57 BESIDE E2-B			|3(N57).E₂~b|		
1472	𒰵	|3(N57).GAR|	THREE-N57 BESIDE GAR			|3(N57).GAR|		
1473	𒰶	|3(N57).NUNUZ~a1|	THREE-N57 BESIDE NUNUZ-A1			|3(N57).NUNUZ~a1|		
1474	𒰷	|3(N57).NUNUZ~c|	THREE-N57 BESIDE NUNUZ-C			|3(N57).NUNUZ~c|		
1475	𒰸	|3(N57).PIRIG~b1|	THREE-N57 BESIDE PIRIG-B1			|3(N57).PIRIG~b1|		
1476	𒰹	|3(N57).SZUBUR|	THREE-N57 BESIDE SHUBUR			|3(N57).ŠUBUR|		
1477	𒰺	|3(N58).UR3~b1|	THREE-N58 BESIDE UR3-B1			|3(N58).UR₃~b1|		
1478	𒰻	|4(N57).AMAR|	FOUR-N57 BESIDE AMAR			|4(N57).AMAR|		
1479	𒰼	|4(N57).GAR|	FOUR-N57 BESIDE GAR			|4(N57).GAR|		
1480	𒰽	|4(N57).KU3~a|	FOUR-N57 BESIDE KU3-A			|4(N57).KU₃~a|		
1481	𒰾	|4(N57).NI~b|	FOUR-N57 BESIDE NI-B			|4(N57).NI~b|		
1482	𒰿	|5(N57).GAR|	FIVE-N57 BESIDE GAR			|5(N57).GAR|		
1483	𒱀	|5(N57).KU3~a|	FIVE-N57 BESIDE KU3-A			|5(N57).KU₃~a|		
1484	𒱁	|6(N57).GAR|	SIX-N57 BESIDE GAR			|6(N57).GAR|		
1485	𒱂	|6(N57).KU3~a|	SIX-N57 BESIDE KU3-A			|6(N57).KU₃~a|		
1486	𒱃	|8(N57).NI~b|	EIGHT-N57 BESIDE NI-B			|8(N57).NI~b|		
1487	𒱄	|X(N57).GAR|	X-N57 BESIDE GAR			|X(N57).GAR|		
1488	𒱅	|Ax1(N14)|	A TIMES ONE-N14			|A×1(N14)|		
1489	𒱆	|AxAB2|	A TIMES AB2			|A×AB₂|		
1490	𒱇	|AxAN|	A TIMES AN	remove		|A×AN|		
1491	𒱈	|AxEN~a|	A TIMES EN-A	rename		|A×EN~a~v2|	PROTO-CUNEIFORM SIGN A TIMES EN-A VARIANT 2	
1492	𒱉	|AxSZUBUR|	A TIMES SHUBUR			|A×ŠUBUR|		
1493	𒱊	|AxZATU672|	A TIMES ZATU672			|A×ZATU672|		
