1042.1	3116	12A3A	𒨺	SIMUG	SIMUG~v1	o0035854	SIMUG VARIANT 1	PROTO-CUNEIFORM SIGN SIMUG VARIANT 1	Lo;0;L;;;;;N
1043	3117	12A3B	𒨻	SIPA	SIPA	o0029895	SIPA	PROTO-CUNEIFORM SIGN SIPA	Lo;0;L;;;;;N
1044	3120	12A3C	𒨼	SU~a	SU~a	o0029903	SU-A	PROTO-CUNEIFORM SIGN SU-A	Lo;0;L;;;;;N
1044.1	3123	12A3D	𒨽	SU~a	SU~a~v1	o0035870	SU-A VARIANT 1	PROTO-CUNEIFORM SIGN SU-A VARIANT 1	Lo;0;L;;;;;N
1045	3124	12A3E	𒨾	SU~b	SU~b	o0029907	SU-B	PROTO-CUNEIFORM SIGN SU-B	Lo;0;L;;;;;N
1046	3126	12A3F	𒨿	SU3	SU₃	o0029901	SU3	PROTO-CUNEIFORM SIGN SU3	Lo;0;L;;;;;N
1047	3128	12A40	𒩀	SUG	SUG	o0029911	SUG	PROTO-CUNEIFORM SIGN SUG	Lo;0;L;;;;;N
1048	3129	12A41	𒩁	SUG5	SUG₅	o0029909	SUG5	PROTO-CUNEIFORM SIGN SUG5	Lo;0;L;;;;;N
1049	3131	12A42	𒩂	SUH3	SUH₃	o0029912	SUH3	PROTO-CUNEIFORM SIGN SUH3	Lo;0;L;;;;;N
1050	3132	12A43	𒩃	SUHUR	SUHUR	o0000535	SUHUR	PROTO-CUNEIFORM SIGN SUHUR	Lo;0;L;;;;;N
1051	3135	12A44	𒩄	SUHUR@g	SUHUR@g	o0029914	SUHUR GUNU	PROTO-CUNEIFORM SIGN SUHUR GUNU	Lo;0;L;;;;;N
1052	3136	12A45	𒩅	SUHUR@n	SUHUR@n	o0029915	SUHUR NUTILLU	PROTO-CUNEIFORM SIGN SUHUR NUTILLU	Lo;0;L;;;;;N
1053	3140	12A46	𒩆	SUKKAL	SUKKAL	o0029917	SUKKAL	PROTO-CUNEIFORM SIGN SUKKAL	Lo;0;L;;;;;N
1054	3142	12A47	𒩇	SUKUD	SUKUD	o0029926	SUKUD	PROTO-CUNEIFORM SIGN SUKUD	Lo;0;L;;;;;N
1055	3154	12A48	𒩈	SUKUD@g~a	SUKUD@g~a	o0029919	SUKUD GUNU-A	PROTO-CUNEIFORM SIGN SUKUD GUNU-A	Lo;0;L;;;;;N
1056	3155	12A49	𒩉	SUKUD@g~b	SUKUD@g~b	o0029921	SUKUD GUNU-B	PROTO-CUNEIFORM SIGN SUKUD GUNU-B	Lo;0;L;;;;;N
1056.1	3156	12A4A	𒩊	SUKUD@g~b	SUKUD@g~b~v1	o0035872	SUKUD GUNU-B VARIANT 1	PROTO-CUNEIFORM SIGN SUKUD GUNU-B VARIANT 1	Lo;0;L;;;;;N
1057	3157	12A4B	𒩋	SUKUD@g~c	SUKUD@g~c	o0029923	SUKUD GUNU-C	PROTO-CUNEIFORM SIGN SUKUD GUNU-C	Lo;0;L;;;;;N
1058	3158	12A4C	𒩌	SUKUD@g~d	SUKUD@g~d	o0029924	SUKUD GUNU-D	PROTO-CUNEIFORM SIGN SUKUD GUNU-D	Lo;0;L;;;;;N
1059	3161	12A4D	𒩍	SUM~a	SUM~a	o0029934	SUM-A	PROTO-CUNEIFORM SIGN SUM-A	Lo;0;L;;;;;N
1059.1	3163	12A4E	𒩎	SUM~a	SUM~a~v1	o0035874	SUM-A VARIANT 1	PROTO-CUNEIFORM SIGN SUM-A VARIANT 1	Lo;0;L;;;;;N
1060	3162	12A4F	𒩏	SUM~a@t	SUM~a@t	o0029935	SUM-A TENU	PROTO-CUNEIFORM SIGN SUM-A TENU	Lo;0;L;;;;;N
1061	3164	12A50	𒩐	SUM~b	SUM~b	o0029937	SUM-B	PROTO-CUNEIFORM SIGN SUM-B	Lo;0;L;;;;;N
1062	3166	12A51	𒩑	SUMASZ	SUMAŠ	o0000537	SUMASH	PROTO-CUNEIFORM SIGN SUMASH	Lo;0;L;;;;;N
1063	3167	12A52	𒩒	SUR	SUR	o0000539	SUR	PROTO-CUNEIFORM SIGN SUR	Lo;0;L;;;;;N
1064	3168	12A53	𒩓	SUSA	SUSA	o0029939	SUSA	PROTO-CUNEIFORM SIGN SUSA	Lo;0;L;;;;;N
1065	3367	12A54	𒩔	TA~a	TA~a	o0030098	TA-A	PROTO-CUNEIFORM SIGN TA-A	Lo;0;L;;;;;N
1066	3368	12A55	𒩕	TA~b	TA~b	o0030100	TA-B	PROTO-CUNEIFORM SIGN TA-B	Lo;0;L;;;;;N
1067	3369	12A56	𒩖	TA~c	TA~c	o0030102	TA-C	PROTO-CUNEIFORM SIGN TA-C	Lo;0;L;;;;;N
1068	3370	12A57	𒩗	TA~d	TA~d	o0030104	TA-D	PROTO-CUNEIFORM SIGN TA-D	Lo;0;L;;;;;N
1069	3372	12A58	𒩘	TA~e	TA~e	o0030108	TA-E	PROTO-CUNEIFORM SIGN TA-E	Lo;0;L;;;;;N
1070	3373	12A59	𒩙	TA~f	TA~f	o0030110	TA-F	PROTO-CUNEIFORM SIGN TA-F	Lo;0;L;;;;;N
1071	3375	12A5A	𒩚	TAG~a1	TAG~a1	o0030112	TAG-A1	PROTO-CUNEIFORM SIGN TAG-A1	Lo;0;L;;;;;N
1072	3376	12A5B	𒩛	TAG~a1@t	TAG~a1@t	o0030114	TAG-A1 TENU	PROTO-CUNEIFORM SIGN TAG-A1 TENU	Lo;0;L;;;;;N
1073	3377	12A5C	𒩜	TAG~a2	TAG~a2	o0030116	TAG-A2	PROTO-CUNEIFORM SIGN TAG-A2	Lo;0;L;;;;;N
1074	3378	12A5D	𒩝	TAG~a3	TAG~a3	o0030118	TAG-A3	PROTO-CUNEIFORM SIGN TAG-A3	Lo;0;L;;;;;N
1075	3379	12A5E	𒩞	TAG~a4	TAG~a4	o0030120	TAG-A4	PROTO-CUNEIFORM SIGN TAG-A4	Lo;0;L;;;;;N
1076	3380	12A5F	𒩟	TAG~b	TAG~b	o0030121	TAG-B	PROTO-CUNEIFORM SIGN TAG-B	Lo;0;L;;;;;N
1077	3381	12A60	𒩠	TAG~c	TAG~c	o0030123	TAG-C	PROTO-CUNEIFORM SIGN TAG-C	Lo;0;L;;;;;N
1078	3382	12A61	𒩡	TAG~d	TAG~d	o0030124	TAG-D	PROTO-CUNEIFORM SIGN TAG-D	Lo;0;L;;;;;N
1079	3386	12A62	𒩢	TAK4~a	TAK₄~a	o0030126	TAK4-A	PROTO-CUNEIFORM SIGN TAK4-A	Lo;0;L;;;;;N
1079.1	3388	12A63	𒩣	TAK4~a	TAK₄~a~v1	o0035880	TAK4-A VARIANT 1	PROTO-CUNEIFORM SIGN TAK4-A VARIANT 1	Lo;0;L;;;;;N
1080	3387	12A64	𒩤	TAK4~a@n	TAK₄~a@n	o0030128	TAK4-A NUTILLU	PROTO-CUNEIFORM SIGN TAK4-A NUTILLU	Lo;0;L;;;;;N
1081	3389	12A65	𒩥	TAK4~c	TAK₄~c	o0030130	TAK4-C	PROTO-CUNEIFORM SIGN TAK4-C	Lo;0;L;;;;;N
1082	3392	12A66	𒩦	TAR~a	TAR~a	o0030132	TAR-A	PROTO-CUNEIFORM SIGN TAR-A	Lo;0;L;;;;;N
1083	3395	12A67	𒩧	TAR~d	TAR~d	o0030134	TAR-D	PROTO-CUNEIFORM SIGN TAR-D	Lo;0;L;;;;;N
1084	3396	12A68	𒩨	TE	TE	o0000550	TE	PROTO-CUNEIFORM SIGN TE	Lo;0;L;;;;;N
1085	3398	12A69	𒩩	TI	TI	o0000553	TI	PROTO-CUNEIFORM SIGN TI	Lo;0;L;;;;;N
1085.1	3403	12A6A	𒩪	TI	TI~v1	o0035882	TI VARIANT 1	PROTO-CUNEIFORM SIGN TI VARIANT 1	Lo;0;L;;;;;N
1086	3402	12A6B	𒩫	TI@t	TI@t	o0000554	TI TENU	PROTO-CUNEIFORM SIGN TI TENU	Lo;0;L;;;;;N
1087	3400	12A6C	𒩬	TI@g	TI@g	o0030138	TI GUNU	PROTO-CUNEIFORM SIGN TI GUNU	Lo;0;L;;;;;N
1088	3401	12A6D	𒩭	TI@r	TI@r	o0030141	TI REVERSED	PROTO-CUNEIFORM SIGN TI REVERSED	Lo;0;L;;;;;N
1089	3404	12A6E	𒩮	TIDNUM	TIDNUM	o0030136	TIDNUM	PROTO-CUNEIFORM SIGN TIDNUM	Lo;0;L;;;;;N
1090	3405	12A6F	𒩯	TILLA2	TILLA₂	o0030139	TILLA2	PROTO-CUNEIFORM SIGN TILLA2	Lo;0;L;;;;;N
1091	3407	12A70	𒩰	TU~a	TU~a	o0030143	TU-A	PROTO-CUNEIFORM SIGN TU-A	Lo;0;L;;;;;N
1092	3408	12A71	𒩱	TU~b	TU~b	o0030145	TU-B	PROTO-CUNEIFORM SIGN TU-B	Lo;0;L;;;;;N
1093	3410	12A72	𒩲	TU~c	TU~c	o0030146	TU-C	PROTO-CUNEIFORM SIGN TU-C	Lo;0;L;;;;;N
1094	3414	12A73	𒩳	TUG2~a	TUG₂~a	o0030150	TUG2-A	PROTO-CUNEIFORM SIGN TUG2-A	Lo;0;L;;;;;N
1095	3416	12A74	𒩴	TUG2~a@g	TUG₂~a@g	o0030149	TUG2-A GUNU	PROTO-CUNEIFORM SIGN TUG2-A GUNU	Lo;0;L;;;;;N
1095.1	3418	12A75	𒩵	TUG2~a@g	TUG₂~a@g~v1	o0035884	TUG2-A GUNU VARIANT 1	PROTO-CUNEIFORM SIGN TUG2-A GUNU VARIANT 1	Lo;0;L;;;;;N
1096	3420	12A76	𒩶	TUG2~b	TUG₂~b	o0030151	TUG2-B	PROTO-CUNEIFORM SIGN TUG2-B	Lo;0;L;;;;;N
1097	3421	12A77	𒩷	TUG2~c	TUG₂~c	o0030152	TUG2-C	PROTO-CUNEIFORM SIGN TUG2-C	Lo;0;L;;;;;N
1098	3422	12A78	𒩸	TUG2~d	TUG₂~d	o0030153	TUG2-D	PROTO-CUNEIFORM SIGN TUG2-D	Lo;0;L;;;;;N
1099	3429	12A79	𒩹	TUM~a	TUM~a	o0030157	TUM-A	PROTO-CUNEIFORM SIGN TUM-A	Lo;0;L;;;;;N
1100	3430	12A7A	𒩺	TUM~a@g	TUM~a@g	o0030155	TUM-A GUNU	PROTO-CUNEIFORM SIGN TUM-A GUNU	Lo;0;L;;;;;N
1101	3431	12A7B	𒩻	TUM~b	TUM~b	o0030159	TUM-B	PROTO-CUNEIFORM SIGN TUM-B	Lo;0;L;;;;;N
1102	3432	12A7C	𒩼	TUM~c	TUM~c	o0030160	TUM-C	PROTO-CUNEIFORM SIGN TUM-C	Lo;0;L;;;;;N
1103	3433	12A7D	𒩽	TUM~d	TUM~d	o0030161	TUM-D	PROTO-CUNEIFORM SIGN TUM-D	Lo;0;L;;;;;N
1104	3437	12A7E	𒩾	TUN3~a	TUN₃~a	o0030163	TUN3-A	PROTO-CUNEIFORM SIGN TUN3-A	Lo;0;L;;;;;N
1105	3438	12A7F	𒩿	TUN3~b	TUN₃~b	o0030164	TUN3-B	PROTO-CUNEIFORM SIGN TUN3-B	Lo;0;L;;;;;N
1106	3439	12A80	𒪀	TUN3~c	TUN₃~c	o0030166	TUN3-C	PROTO-CUNEIFORM SIGN TUN3-C	Lo;0;L;;;;;N
1107	3440	12A81	𒪁	TUR	TUR	o0000560	TUR	PROTO-CUNEIFORM SIGN TUR	Lo;0;L;;;;;N
1107.1	3443	12A82	𒪂	TUR	TUR~v1	o0035885	TUR VARIANT 1	PROTO-CUNEIFORM SIGN TUR VARIANT 1	Lo;0;L;;;;;N
1107.2	3445	12A83	𒪃	TUR	TUR~v2	o0035887	TUR VARIANT 2	PROTO-CUNEIFORM SIGN TUR VARIANT 2	Lo;0;L;;;;;N
1107.3	3446	12A84	𒪄	TUR	TUR~v3	o0035889	TUR VARIANT 3	PROTO-CUNEIFORM SIGN TUR VARIANT 3	Lo;0;L;;;;;N
1108	3442	12A85	𒪅	TUR@g	TUR@g	o0030176	TUR GUNU	PROTO-CUNEIFORM SIGN TUR GUNU	Lo;0;L;;;;;N
1109	3450	12A86	𒪆	TUR3~a	TUR₃~a	o0030168	TUR3-A	PROTO-CUNEIFORM SIGN TUR3-A	Lo;0;L;;;;;N
1110	3452	12A87	𒪇	TUR3~a@n	TUR₃~a@n	o0030170	TUR3-A NUTILLU	PROTO-CUNEIFORM SIGN TUR3-A NUTILLU	Lo;0;L;;;;;N
1111	3453	12A88	𒪈	TUR3~b	TUR₃~b	o0030172	TUR3-B	PROTO-CUNEIFORM SIGN TUR3-B	Lo;0;L;;;;;N
1112	3455	12A89	𒪉	TUR3~c	TUR₃~c	o0030175	TUR3-C	PROTO-CUNEIFORM SIGN TUR3-C	Lo;0;L;;;;;N
1113	5906	12A8A	𒪊	U2~a	U₂~a	o0030180	U2-A	PROTO-CUNEIFORM SIGN U2-A	Lo;0;L;;;;;N
1114	5907	12A8B	𒪋	U2~b	U₂~b	o0030182	U2-B	PROTO-CUNEIFORM SIGN U2-B	Lo;0;L;;;;;N
1114.1	5908	12A8C	𒪌	U2~b	U₂~b~v1	o0035891	U2-B VARIANT 1	PROTO-CUNEIFORM SIGN U2-B VARIANT 1	Lo;0;L;;;;;N
1114.2	5909	12A8D	𒪍	U2~b	U₂~b~v2	o0035893	U2-B VARIANT 2	PROTO-CUNEIFORM SIGN U2-B VARIANT 2	Lo;0;L;;;;;N
1115	5910	12A8E	𒪎	U2~c	U₂~c	o0030184	U2-C	PROTO-CUNEIFORM SIGN U2-C	Lo;0;L;;;;;N
1116	3458	12A8F	𒪏	U4	U₄	o0030211	U4	PROTO-CUNEIFORM SIGN U4	Lo;0;L;;;;;N
1117	5911	12A90	𒪐	U4@t	U₄@t	o0030215	U4 TENU	PROTO-CUNEIFORM SIGN U4 TENU	Lo;0;L;;;;;N
1118	3527	12A91	𒪑	U8	U₈	o0030283	U8	PROTO-CUNEIFORM SIGN U8	Lo;0;L;;;;;N
1118.1	5912	12A92	𒪒	U8	U₈~v1	o0035897	U8 VARIANT 1	PROTO-CUNEIFORM SIGN U8 VARIANT 1	Lo;0;L;;;;;N
1118.2	5913	12A93	𒪓	U8	U₈~v2	o0035898	U8 VARIANT 2	PROTO-CUNEIFORM SIGN U8 VARIANT 2	Lo;0;L;;;;;N
1118.3	5914	12A94	𒪔	U8	U₈~v3	o0035900	U8 VARIANT 3	PROTO-CUNEIFORM SIGN U8 VARIANT 3	Lo;0;L;;;;;N
1119	5915	12A95	𒪕	UB	UB	o0000564	UB	PROTO-CUNEIFORM SIGN UB	Lo;0;L;;;;;N
1120	5917	12A96	𒪖	UBI~a	UBI~a	o0030287	UBI-A	PROTO-CUNEIFORM SIGN UBI-A	Lo;0;L;;;;;N
1121	5918	12A97	𒪗	UBI~c	UBI~c	o0030289	UBI-C	PROTO-CUNEIFORM SIGN UBI-C	Lo;0;L;;;;;N
1121.1	5919	12A98	𒪘	UBI~c	UBI~c~v1	o0035902	UBI-C VARIANT 1	PROTO-CUNEIFORM SIGN UBI-C VARIANT 1	Lo;0;L;;;;;N
1122	5923	12A99	𒪙	UD5~a	UD₅~a	o0030293	UD5-A	PROTO-CUNEIFORM SIGN UD5-A	Lo;0;L;;;;;N
1122.1	5925	12A9A	𒪚	UD5~a	UD₅~a~v1	o0035904	UD5-A VARIANT 1	PROTO-CUNEIFORM SIGN UD5-A VARIANT 1	Lo;0;L;;;;;N
1122.2	5926	12A9B	𒪛	UD5~a	UD₅~a~v2	o0035906	UD5-A VARIANT 2	PROTO-CUNEIFORM SIGN UD5-A VARIANT 2	Lo;0;L;;;;;N
1123	5924	12A9C	𒪜	UD5~a@g	UD₅~a@g	o0030291	UD5-A GUNU	PROTO-CUNEIFORM SIGN UD5-A GUNU	Lo;0;L;;;;;N
1124	5927	12A9D	𒪝	UD5~b	UD₅~b	o0030295	UD5-B	PROTO-CUNEIFORM SIGN UD5-B	Lo;0;L;;;;;N
1125	5928	12A9E	𒪞	UD5~c	UD₅~c	o0030297	UD5-C	PROTO-CUNEIFORM SIGN UD5-C	Lo;0;L;;;;;N
1126	5933	12A9F	𒪟	UDU~a	UDU~a	o0030299	UDU-A	PROTO-CUNEIFORM SIGN UDU-A	Lo;0;L;;;;;N
1127	5939	12AA0	𒪠	UDU~b	UDU~b	o0030305	UDU-B	PROTO-CUNEIFORM SIGN UDU-B	Lo;0;L;;;;;N
1128	5940	12AA1	𒪡	UDU~c	UDU~c	o0030307	UDU-C	PROTO-CUNEIFORM SIGN UDU-C	Lo;0;L;;;;;N
1129	5944	12AA2	𒪢	UDUNITA~a	UDUNITA~a	o0030309	UDUNITA-A	PROTO-CUNEIFORM SIGN UDUNITA-A	Lo;0;L;;;;;N
1130	5945	12AA3	𒪣	UDUNITA~b	UDUNITA~b	o0030311	UDUNITA-B	PROTO-CUNEIFORM SIGN UDUNITA-B	Lo;0;L;;;;;N
1131	5946	12AA4	𒪤	UDUNITA~c	UDUNITA~c	o0030313	UDUNITA-C	PROTO-CUNEIFORM SIGN UDUNITA-C	Lo;0;L;;;;;N
1132	630	12AA5	𒪥	UET2_405	BAU405	o0027169	UET2_405	PROTO-CUNEIFORM SIGN UET2_405	Lo;0;L;;;;;N
1133	5948	12AA6	𒪦	UH	UH	o0030320	UH	PROTO-CUNEIFORM SIGN UH	Lo;0;L;;;;;N
1134	5950	12AA7	𒪧	UH3~a	UH₃~a	o0030315	UH3-A	PROTO-CUNEIFORM SIGN UH3-A	Lo;0;L;;;;;N
1135	5951	12AA8	𒪨	UH3~a@t	UH₃~a@t	o0030317	UH3-A TENU	PROTO-CUNEIFORM SIGN UH3-A TENU	Lo;0;L;;;;;N
1136	5952	12AA9	𒪩	UH3~b	UH₃~b	o0030318	UH3-B	PROTO-CUNEIFORM SIGN UH3-B	Lo;0;L;;;;;N
1137	5965	12AAA	𒪪	UKKIN~a	UKKIN~a	o0030322	UKKIN-A	PROTO-CUNEIFORM SIGN UKKIN-A	Lo;0;L;;;;;N
1137.1	5966	12AAB	𒪫	UKKIN~a	UKKIN~a~v1	o0035910	UKKIN-A VARIANT 1	PROTO-CUNEIFORM SIGN UKKIN-A VARIANT 1	Lo;0;L;;;;;N
1138	5967	12AAC	𒪬	UKKIN~b	UKKIN~b	o0030324	UKKIN-B	PROTO-CUNEIFORM SIGN UKKIN-B	Lo;0;L;;;;;N
1138.1	5977	12AAD	𒪭	UKKIN~b	UKKIN~b~v1	o0035911	UKKIN-B VARIANT 1	PROTO-CUNEIFORM SIGN UKKIN-B VARIANT 1	Lo;0;L;;;;;N
1139	5979	12AAE	𒪮	UKKIN~c	UKKIN~c	o0030340	UKKIN-C	PROTO-CUNEIFORM SIGN UKKIN-C	Lo;0;L;;;;;N
1140	5982	12AAF	𒪯	UMBIN~a	UMBIN~a	o0030342	UMBIN-A	PROTO-CUNEIFORM SIGN UMBIN-A	Lo;0;L;;;;;N
1141	5983	12AB0	𒪰	UMBIN~b1	UMBIN~b1	o0030344	UMBIN-B1	PROTO-CUNEIFORM SIGN UMBIN-B1	Lo;0;L;;;;;N
1142	5984	12AB1	𒪱	UMBIN~b2	UMBIN~b2	o0030346	UMBIN-B2	PROTO-CUNEIFORM SIGN UMBIN-B2	Lo;0;L;;;;;N
1143	5985	12AB2	𒪲	UMBIN~c	UMBIN~c	o0030347	UMBIN-C	PROTO-CUNEIFORM SIGN UMBIN-C	Lo;0;L;;;;;N
1144	5986	12AB3	𒪳	UMUN2	UMUN₂	o0030348	UMUN2	PROTO-CUNEIFORM SIGN UMUN2	Lo;0;L;;;;;N
1144.1	5987	12AB4	𒪴	UMUN2	UMUN₂~v1	o0035913	UMUN2 VARIANT 1	PROTO-CUNEIFORM SIGN UMUN2 VARIANT 1	Lo;0;L;;;;;N
1145	5990	12AB5	𒪵	UNUG~a	UNUG~a	o0030349	UNUG-A	PROTO-CUNEIFORM SIGN UNUG-A	Lo;0;L;;;;;N
1145.1	5993	12AB6	𒪶	UNUG~a	UNUG~a~v1	o0035915	UNUG-A VARIANT 1	PROTO-CUNEIFORM SIGN UNUG-A VARIANT 1	Lo;0;L;;;;;N
1146	5992	12AB7	𒪷	UNUG~a@s	UNUG~a@s	o0030350	UNUG-A SHESSHIG	PROTO-CUNEIFORM SIGN UNUG-A SHESSHIG	Lo;0;L;;;;;N
1147	5995	12AB8	𒪸	UNUG~b	UNUG~b	o0030352	UNUG-B	PROTO-CUNEIFORM SIGN UNUG-B	Lo;0;L;;;;;N
1148	5996	12AB9	𒪹	UNUG~c	UNUG~c	o0030353	UNUG-C	PROTO-CUNEIFORM SIGN UNUG-C	Lo;0;L;;;;;N
1149	6000	12ABA	𒪺	UR~a	UR~a	o0030376	UR-A	PROTO-CUNEIFORM SIGN UR-A	Lo;0;L;;;;;N
1150	6003	12ABB	𒪻	UR~a@g	UR~a@g	o0030374	UR-A GUNU	PROTO-CUNEIFORM SIGN UR-A GUNU	Lo;0;L;;;;;N
1151	6004	12ABC	𒪼	UR~b	UR~b	o0030380	UR-B	PROTO-CUNEIFORM SIGN UR-B	Lo;0;L;;;;;N
1152	6005	12ABD	𒪽	UR~c	UR~c	o0030382	UR-C	PROTO-CUNEIFORM SIGN UR-C	Lo;0;L;;;;;N
1153	6007	12ABE	𒪾	UR2	UR₂	o0000585	UR2	PROTO-CUNEIFORM SIGN UR2	Lo;0;L;;;;;N
1154	6016	12ABF	𒪿	UR3~a1	UR₃~a1	o0030356	UR3-A1	PROTO-CUNEIFORM SIGN UR3-A1	Lo;0;L;;;;;N
1154.1	6017	12AC0	𒫀	UR3~a1	UR₃~a1~v1	o0035917	UR3-A1 VARIANT 1	PROTO-CUNEIFORM SIGN UR3-A1 VARIANT 1	Lo;0;L;;;;;N
1155	6018	12AC1	𒫁	UR3~a2	UR₃~a2	o0030357	UR3-A2	PROTO-CUNEIFORM SIGN UR3-A2	Lo;0;L;;;;;N
1156	6019	12AC2	𒫂	UR3~a3	UR₃~a3	o0030359	UR3-A3	PROTO-CUNEIFORM SIGN UR3-A3	Lo;0;L;;;;;N
1157	6020	12AC3	𒫃	UR3~b1	UR₃~b1	o0030361	UR3-B1	PROTO-CUNEIFORM SIGN UR3-B1	Lo;0;L;;;;;N
1158	6022	12AC4	𒫄	UR3~b2	UR₃~b2	o0030364	UR3-B2	PROTO-CUNEIFORM SIGN UR3-B2	Lo;0;L;;;;;N
1159	6024	12AC5	𒫅	UR4~a	UR₄~a	o0030366	UR4-A	PROTO-CUNEIFORM SIGN UR4-A	Lo;0;L;;;;;N
1160	6025	12AC6	𒫆	UR4~b	UR₄~b	o0030368	UR4-B	PROTO-CUNEIFORM SIGN UR4-B	Lo;0;L;;;;;N
1161	6026	12AC7	𒫇	UR4~c	UR₄~c	o0030370	UR4-C	PROTO-CUNEIFORM SIGN UR4-C	Lo;0;L;;;;;N
1162	6027	12AC8	𒫈	UR5~a	UR₅~a	o0030371	UR5-A	PROTO-CUNEIFORM SIGN UR5-A	Lo;0;L;;;;;N
1163	6028	12AC9	𒫉	UR5~b	UR₅~b	o0030373	UR5-B	PROTO-CUNEIFORM SIGN UR5-B	Lo;0;L;;;;;N
1164	6029	12ACA	𒫊	URI	URI	o0000579	URI	PROTO-CUNEIFORM SIGN URI	Lo;0;L;;;;;N
1165	6030	12ACB	𒫋	URI2	URI₂	o0030383	URI2	PROTO-CUNEIFORM SIGN URI2	Lo;0;L;;;;;N
1166	6034	12ACC	𒫌	URI3~a	URI₃~a	o0030386	URI3-A	PROTO-CUNEIFORM SIGN URI3-A	Lo;0;L;;;;;N
1166.1	6036	12ACD	𒫍	URI3~a	URI₃~a~v1	o0035919	URI3-A VARIANT 1	PROTO-CUNEIFORM SIGN URI3-A VARIANT 1	Lo;0;L;;;;;N
1167	6037	12ACE	𒫎	URI3~b	URI₃~b	o0030387	URI3-B	PROTO-CUNEIFORM SIGN URI3-B	Lo;0;L;;;;;N
1168	6033	12ACF	𒫏	URI5	URI₅	o0030389	URI5	PROTO-CUNEIFORM SIGN URI5	Lo;0;L;;;;;N
1169	6052	12AD0	𒫐	URU~a1	URU~a1	o0030391	URU-A1	PROTO-CUNEIFORM SIGN URU-A1	Lo;0;L;;;;;N
1170	6066	12AD1	𒫑	URU~a1@n	URU~a1@n	o0030393	URU-A1 NUTILLU	PROTO-CUNEIFORM SIGN URU-A1 NUTILLU	Lo;0;L;;;;;N
1171	6067	12AD2	𒫒	URU~a2	URU~a2	o0030411	URU-A2	PROTO-CUNEIFORM SIGN URU-A2	Lo;0;L;;;;;N
1172	6071	12AD3	𒫓	URU~b1	URU~b1	o0030416	URU-B1	PROTO-CUNEIFORM SIGN URU-B1	Lo;0;L;;;;;N
1173	6072	12AD4	𒫔	URU~b2	URU~b2	o0030418	URU-B2	PROTO-CUNEIFORM SIGN URU-B2	Lo;0;L;;;;;N
1174	6073	12AD5	𒫕	URU~c	URU~c	o0030420	URU-C	PROTO-CUNEIFORM SIGN URU-C	Lo;0;L;;;;;N
1175	6076	12AD6	𒫖	URUDU~a	URUDU~a	o0030422	URUDU-A	PROTO-CUNEIFORM SIGN URUDU-A	Lo;0;L;;;;;N
1175.1	6077	12AD7	𒫗	URUDU~a	URUDU~a~v1	o0035921	URUDU-A VARIANT 1	PROTO-CUNEIFORM SIGN URUDU-A VARIANT 1	Lo;0;L;;;;;N
1175.2	6078	12AD8	𒫘	URUDU~a	URUDU~a~v2	o0035923	URUDU-A VARIANT 2	PROTO-CUNEIFORM SIGN URUDU-A VARIANT 2	Lo;0;L;;;;;N
1176	6079	12AD9	𒫙	URUDU~c	URUDU~c	o0030423	URUDU-C	PROTO-CUNEIFORM SIGN URUDU-C	Lo;0;L;;;;;N
1177	6080	12ADA	𒫚	URUDU~d	URUDU~d	o0030425	URUDU-D	PROTO-CUNEIFORM SIGN URUDU-D	Lo;0;L;;;;;N
1178	6082	12ADB	𒫛	URUDU@g~a	URUDU@g~a	o0030427	URUDU GUNU-A	PROTO-CUNEIFORM SIGN URUDU GUNU-A	Lo;0;L;;;;;N
1179	6083	12ADC	𒫜	URUDU@g~b	URUDU@g~b	o0030428	URUDU GUNU-B	PROTO-CUNEIFORM SIGN URUDU GUNU-B	Lo;0;L;;;;;N
1180	6084	12ADD	𒫝	URUDU@g~c	URUDU@g~c	o0030430	URUDU GUNU-C	PROTO-CUNEIFORM SIGN URUDU GUNU-C	Lo;0;L;;;;;N
1181	6085	12ADE	𒫞	URUDU@g~d	URUDU@g~d	o0030432	URUDU GUNU-D	PROTO-CUNEIFORM SIGN URUDU GUNU-D	Lo;0;L;;;;;N
1182	6089	12ADF	𒫟	USZ~a	UŠ~a	o0030434	USH-A	PROTO-CUNEIFORM SIGN USH-A	Lo;0;L;;;;;N
1183	6091	12AE0	𒫠	USZ~b	UŠ~b	o0030437	USH-B	PROTO-CUNEIFORM SIGN USH-B	Lo;0;L;;;;;N
1183.1	6096	12AE1	𒫡	USZ~b	UŠ~b~v1	o0035925	USH-B VARIANT 1	PROTO-CUNEIFORM SIGN USH-B VARIANT 1	Lo;0;L;;;;;N
1184	6099	12AE2	𒫢	USZUMGAL	UŠUMGAL	o0030444	USHUMGAL	PROTO-CUNEIFORM SIGN USHUMGAL	Lo;0;L;;;;;N
1185	6101	12AE3	𒫣	USZUR3~a	UŠUR₃~a	o0030446	USHUR3-A	PROTO-CUNEIFORM SIGN USHUR3-A	Lo;0;L;;;;;N
1186	6102	12AE4	𒫤	USZUR3~b1	UŠUR₃~b1	o0030448	USHUR3-B1	PROTO-CUNEIFORM SIGN USHUR3-B1	Lo;0;L;;;;;N
1187	6103	12AE5	𒫥	USZUR3~b2	UŠUR₃~b2	o0030450	USHUR3-B2	PROTO-CUNEIFORM SIGN USHUR3-B2	Lo;0;L;;;;;N
