1044	SU-A			
1044.1	SU-A VARIANT 1			
1045	SU-B			
1046	SU3			
1047	SUG			
1048	SUG5			
1049	SUH3			
1050	SUHUR			
1051	SUHUR GUNU			
1052	SUHUR NUTILLU			
1053	SUKKAL			
1054	SUKUD			
1055	SUKUD GUNU-A			
1056	SUKUD GUNU-B			
1056.1	SUKUD GUNU-B VARIANT 1			
1057	SUKUD GUNU-C			
1058	SUKUD GUNU-D			
1059	SUM-A			
1059.1	SUM-A VARIANT 1			
1060	SUM-A TENU			
1061	SUM-B			
1062	SUMASH			
1063	SUR			
1064	SUSA			
1065	TA-A			
1066	TA-B			
1067	TA-C			
1068	TA-D			
1069	TA-E			
1070	TA-F			
1071	TAG-A1			
1072	TAG-A1 TENU			
1073	TAG-A2			
1074	TAG-A3			
1075	TAG-A4			
1076	TAG-B			
1077	TAG-C			
1078	TAG-D			
1079	TAK4-A			
1079.1	TAK4-A VARIANT 1			
1080	TAK4-A NUTILLU			
1081	TAK4-C			
1082	TAR-A			
1083	TAR-D			
1084	TE			
1085	TI			
1085.1	TI VARIANT 1			
1086	TI TENU			
1087	TI GUNU			
1088	TI REVERSED			
1089	TIDNUM			
1090	TILLA2			
1091	TU-A			
1092	TU-B			
1093	TU-C			
1094	TUG2-A			
1095	TUG2-A GUNU			
1095.1	TUG2-A GUNU VARIANT 1			
1096	TUG2-B			
1097	TUG2-C			
1098	TUG2-D			
1099	TUM-A			
1100	TUM-A GUNU			
1101	TUM-B			
1102	TUM-C			
1103	TUM-D			
1104	TUN3-A			
1105	TUN3-B			
1106	TUN3-C			
1107	TUR			
1107.1	TUR VARIANT 1			
1107.2	TUR VARIANT 2			
1107.3	TUR VARIANT 3			
1108	TUR GUNU			
1109	TUR3-A			
1110	TUR3-A NUTILLU			
1111	TUR3-B			
1112	TUR3-C			
1113	U2-A			
1114	U2-B			
1114.1	U2-B VARIANT 1			
1114.2	U2-B VARIANT 2			
1115	U2-C			
1116	U4			
1117	U4 TENU			
1118	U8			
1118.1	U8 VARIANT 1			
1118.2	U8 VARIANT 2			
1118.3	U8 VARIANT 3			
1119	UB			
1120	UBI-A			
1121	UBI-C			
1121.1	UBI-C VARIANT 1			
1122	UD5-A			
1122.1	UD5-A VARIANT 1			
1122.2	UD5-A VARIANT 2			
1123	UD5-A GUNU			
1124	UD5-B			
1125	UD5-C			
1126	UDU-A			
1127	UDU-B			
1128	UDU-C			
1129	UDUNITA-A			
1130	UDUNITA-B			
1131	UDUNITA-C			
1132	UET2_405			
1133	UH			
1134	UH3-A			
1135	UH3-A TENU			
1136	UH3-B			
1137	UKKIN-A			
1137.1	UKKIN-A VARIANT 1			
1138	UKKIN-B			
1138.1	UKKIN-B VARIANT 1			
1139	UKKIN-C			
1140	UMBIN-A			
1141	UMBIN-B1			
1142	UMBIN-B2			
1143	UMBIN-C			
1144	UMUN2			
1144.1	UMUN2 VARIANT 1			
1145	UNUG-A			
1145.1	UNUG-A VARIANT 1			
1146	UNUG-A SHESSHIG			
1147	UNUG-B			
1148	UNUG-C			
1149	UR-A			
1150	UR-A GUNU			
1151	UR-B			
1152	UR-C			
1153	UR2			
1154	UR3-A1			
1154.1	UR3-A1 VARIANT 1			
1155	UR3-A2			
1156	UR3-A3			
1157	UR3-B1			
1158	UR3-B2			
1159	UR4-A			
1160	UR4-B			
1161	UR4-C			
1162	UR5-A			
1163	UR5-B			
1164	URI			
1165	URI2			
1166	URI3-A			
1166.1	URI3-A VARIANT 1			
1167	URI3-B			
1168	URI5			
1169	URU-A1			
1170	URU-A1 NUTILLU			
1171	URU-A2			
1172	URU-B1			
1173	URU-B2			
1174	URU-C			
1175	URUDU-A			
1175.1	URUDU-A VARIANT 1			
1175.2	URUDU-A VARIANT 2			
1176	URUDU-C			
1177	URUDU-D			
1178	URUDU GUNU-A			
1179	URUDU GUNU-B			
1180	URUDU GUNU-C			
1181	URUDU GUNU-D			
1182	USH-A			
1183	USH-B			
1183.1	USH-B VARIANT 1			
1184	USHUMGAL			
1185	USHUR3-A			
1186	USHUR3-B1			
1187	USHUR3-B2			
1188	UTUA-A			
1189	UTUA-A TENU			
1190	UTUA-B			
1190.1	UTUA-B VARIANT 1			
1191	UTUL-A			
1192	UTUL-B			
1193	UTUL-C			
1194	UTUL-D			
1195	UZU			
1196	ZA-X			
1197	ZABALAM-A			
1198	ZABALAM-B			
1199	ZADIM			
1200	ZAG-A			
1200.1	ZAG-A VARIANT 1			
1201	ZAG-B			
1202	ZAG-C			
1203	ZAR-A			
1204	ZAR-B1			
1205	ZAR-B2			
1206	ZAR-C			
1207	ZATU620			
1208	ZATU621-A			
1209	ZATU621-B			
1210	ZATU621-C			
1211	ZATU621-D			
1212	ZATU622			
1213	ZATU623			
1213.1	ZATU623 VARIANT 1			
1213.2	ZATU623 VARIANT 2			
1214	ZATU624-A			
1215	ZATU624-B			
1216	ZATU624-C			
1217	ZATU625			
1217.1	ZATU625 VARIANT 1			
1218	ZATU626-A			
1219	ZATU626-B			
1220	ZATU626-C			
1221	ZATU627			
1222	ZATU628-A			
1222.1	ZATU628-A VARIANT 1			
1223	ZATU628-B			
1224	ZATU629			
1224.1	ZATU629 VARIANT 1			
1225	ZATU630			
1226	ZATU631			
1227	ZATU632-A			
1227.1	ZATU632-A VARIANT 1			
1228	ZATU632-B			
1229	ZATU632-C			
1230	ZATU633-A			
1231	ZATU633-B			
1232	ZATU634			
1233	ZATU635			
1234	ZATU636			
1234.1	ZATU636 VARIANT 1			
1235	ZATU637			
1236	ZATU639			
1237	ZATU640			
1238	ZATU641			
1239	ZATU642			
1240	ZATU643			
1241	ZATU644-A			
1242	ZATU644-B			
1243	ZATU646			
1244	ZATU647			
1244.1	ZATU647 VARIANT 1			
1245	ZATU648			
1246	ZATU649			
1246.1	ZATU649 VARIANT 1			
1247	ZATU650			
1248	ZATU651			
1248.1	ZATU651 VARIANT 1			
1248.2	ZATU651 VARIANT 2			
1249	ZATU651 GUNU			
1250	ZATU659			
1251	ZATU662			
1251.1	ZATU662 VARIANT 1			
1251.2	ZATU662 VARIANT 2			
1251.3	ZATU662 VARIANT 3			
1252	ZATU664			
1253	ZATU665			
1254	ZATU666			
1255	ZATU667			
1256	ZATU668			
1257	ZATU669			
1258	ZATU670			
1259	ZATU672			
1260	ZATU674			
1261	ZATU675-A			
1262	ZATU675-B			
1262.1	ZATU675-B VARIANT 1			
1263	ZATU675-C			
1264	ZATU675-D			
1265	ZATU676-A			
1266	ZATU676-B			
1267	ZATU677-A			
1268	ZATU677-B			
1269	ZATU678			
1270	ZATU679			
1271	ZATU680-A1			
1272	ZATU680-A2			
1273	ZATU680-B			
1273.1	ZATU680-B VARIANT 1			
1274	ZATU680-D			
1275	ZATU680-E			
1276	ZATU681			
1277	ZATU682			
1278	ZATU683-A			
1279	ZATU683-B			
1280	ZATU683 TENU			
1281	ZATU684			
1282	ZATU685			
1283	ZATU686-A			
1284	ZATU686-B			
1285	ZATU686-C			
1286	ZATU687			
1287	ZATU688-A			
1288	ZATU688-B			
1289	ZATU689			
1290	ZATU690			
1291	ZATU691			
1292	ZATU692			
1293	ZATU693			
1293.1	ZATU693 VARIANT 1			
1293.2	ZATU693 VARIANT 2			
1294	ZATU693 TENU			
1295	ZATU694-A			
1296	ZATU694-B			
1297	ZATU694-C			
1297.1	ZATU694-C VARIANT 1			
1298	ZATU694-D			
1299	ZATU694-D TENU			
1300	ZATU695			
1301	ZATU696			
1302	ZATU697-A			
1302.1	ZATU697-A VARIANT 1			
1302.2	ZATU697-A VARIANT 2			
1302.3	ZATU697-A VARIANT 3			
1303	ZATU697-B			
1304	ZATU697-C			
1305	ZATU699-A			
1306	ZATU699-B			
1307	ZATU700			
1308	ZATU701			
1309	ZATU702			
1310	ZATU703			
1311	ZATU704			
1312	ZATU705			
1313	ZATU706			
1314	ZATU707-A			
1315	ZATU707-B			
1316	ZATU708			
1317	ZATU709			
1318	ZATU710			
1318.1	ZATU710 VARIANT 1			
1319	ZATU711			
1319.1	ZATU711 VARIANT 1			
1320	ZATU713			
1321	ZATU714			
1322	ZATU717			
1323	ZATU718			
1324	ZATU719			
1325	ZATU720			
1326	ZATU721			
1327	ZATU722			
1328	ZATU723			
1329	ZATU724			
1330	ZATU725			
1330.1	ZATU725 VARIANT 1			
1331	ZATU726-A			
1332	ZATU726-C			
1333	ZATU726-D			
1334	ZATU727			
1335	ZATU728			
1336	ZATU729			
1336.1	ZATU729 VARIANT 1			
1337	ZATU730			
1338	ZATU732			
1339	ZATU733			
1340	ZATU734			
1341	ZATU735-A			
1342	ZATU735-B			
1342.1	ZATU735-B VARIANT 1			
1342.2	ZATU735-B VARIANT 2			
1343	ZATU735-C			
1344	ZATU736-A			
1345	ZATU736-B			
1346	ZATU737			
1346.1	ZATU737 VARIANT 1			
1346.2	ZATU737 VARIANT 2			
1347	ZATU749-A			
1347.1	ZATU749-A VARIANT 1			
1347.2	ZATU749-A VARIANT 2			
1348	ZATU749-B			
1349	ZATU749-C			
1350	ZATU750			
1350.1	ZATU750 VARIANT 1			
1350.2	ZATU750 VARIANT 2			
1350.3	ZATU750 VARIANT 3			
1351	ZATU751-A			
1352	ZATU751-B			
1353	ZATU752			
1353.1	ZATU752 VARIANT 1			
1354	ZATU753			
1355	ZATU754			
1356	ZATU755-A			
1357	ZATU755-B			
1358	ZATU756			
1358.1	ZATU756 VARIANT 1			
1359	ZATU757			
1359.1	ZATU757 VARIANT 1			
1360	ZATU758			
1361	ZATU759			
1361.1	ZATU759 VARIANT 1			
1362	ZATU761			
1363	ZATU762-A			
1363.1	ZATU762-A VARIANT 1			
1363.2	ZATU762-A VARIANT 2			
1364	ZATU762-B			
1365	ZATU764			
1366	ZATU765			
1367	ZATU766			
1368	ZATU767			
1369	ZATU768			
1370	ZATU769			
1371	ZATU771			
1372	ZATU772			
1373	ZATU773-A			
1373.1	ZATU773-A VARIANT 1			
1374	ZATU773-B			
1375	ZATU774			
1376	ZATU775			
1377	ZATU776			
1377.1	ZATU776 VARIANT 1			
1378	ZATU777			
1378.1	ZATU777 VARIANT 1			
1378.2	ZATU777 VARIANT 2			
1379	ZATU778			
1380	ZATU779			
1381	ZATU780			
1382	ZATU781			
1383	ZATU782			
1384	ZATU783			
1385	ZATU784			
1386	ZATU785			
1387	ZATU786			
1388	ZATU787			
1389	ZATU788			
1390	ZATU789			
1391	ZATU791			
1392	ZATU792			
1393	ZATU795			
1394	ZATU797			
1395	ZATU798			
1396	ZATU799			
1397	ZATU800			
1398	ZATU801			
1399	ZATU802			
1400	ZATU803			
1401	ZATU804			
1402	ZATU805			
1403	ZATU806			
1404	ZATU807			
1405	ZATU808			
1406	ZATU809			
1407	ZATU810			
1408	ZATU811			
1409	ZATU812			
1410	ZATU813			
1411	ZATU814			
1412	ZATU815			
1413	ZATU817			
1414	ZATU818			
1415	ZATU819			
1416	ZATU820			
1417	ZATU821			
1418	ZATU822			
1419	ZATU823			
1420	ZATU824			
1421	ZATU825			
1422	ZATU826			
1423	ZATU829			
1424	ZATU831			
1425	ZATU831 GUNU			
1426	ZATU832			
1427	ZATU833			
1428	ZATU834			
1429	ZATU835			
1430	ZATU836			
1431	ZATU837-A			
1432	ZATU837-B			
1433	ZATU838			
1434	ZATU839			
1434.1	ZATU839 VARIANT 1			
1435	ZATU840			
1436	ZATU841			
1437	ZATU842			
1438	ZATU843			
1439	ZATU844			
1440	ZATU845			
1441	ZATU846			
1442	ZATU847			
1443	ZATU848			
1444	ZATU849			
1445	ZATU850			
1446	ZATU851			
1447	ZATU852			
1448	ZATU853			
1449	ZATU854			
1450	ZATU855			
1451	ZI-A			
1451.1	ZI-A VARIANT 1			
1452	ZI-B			
1453	ZI-D			
1454	ZUBI-A			
1455	ZUBI-B			
1456	ONE-N2 BESIDE RU			
1457	ONE-N8 FLAT TIMES ONE-N57			
1458	ONE-N34 TIMES ONE-N58			
1459	ONE-N57 BESIDE ONE-N57			
1460	ONE-N57 BESIDE AB2			
1461	ONE-N57 BESIDE SHAH2-A			
1462	ONE-N57 BESIDE SHUBUR			
1462.1	ONE-N57 VARIANT 1 BESIDE SHUBUR VARIANT 1			
1463	ONE-N58 BESIDE BAD-A			
1464	ONE-N58 BESIDE BAD-B			
1464.1	ONE-N58 BESIDE BAD-B VARIANT 1			
1465	TWO-N57 BESIDE AB2			
1466	TWO-N57 BESIDE KU6-A			
1467	TWO-N57 BESIDE SHUBUR			
1468	TWO-N57 BESIDE SU-A			
1469	THREE-N57 BESIDE AMAR			
1470	THREE-N57 BESIDE BARA3			
1471	THREE-N57 BESIDE E2-B			
1472	THREE-N57 BESIDE GAR			
1473	THREE-N57 BESIDE NUNUZ-A1			
1474	THREE-N57 BESIDE NUNUZ-C			
1475	THREE-N57 BESIDE PIRIG-B1			
1476	THREE-N57 BESIDE SHUBUR			
1477	THREE-N58 BESIDE UR3-B1			
1478	FOUR-N57 BESIDE AMAR			
1479	FOUR-N57 BESIDE GAR			
1480	FOUR-N57 BESIDE KU3-A			
1481	FOUR-N57 BESIDE NI-B			
1482	FIVE-N57 BESIDE GAR			
1483	FIVE-N57 BESIDE KU3-A			
1484	SIX-N57 BESIDE GAR			
1485	SIX-N57 BESIDE KU3-A			
1486	EIGHT-N57 BESIDE NI-B			
1487	X-N57 BESIDE GAR			
1488	A TIMES ONE-N14			
1489	A TIMES AB2			
1490	A TIMES AN			
1491	A TIMES EN-A			
1492	A TIMES SHUBUR			
1493	A TIMES ZATU672			
1494	AB-A TIMES ONE-N1			
1495	AB-A TIMES A TENU			
1496	AB-A TIMES ASH2			
1497	AB-A TIMES KU6-A			
1498	AB-A TIMES SHE-A OVER SHE-A			
1499	AB-A TIMES SUKKAL			
1500	AB-A TIMES X			
1501	AB-A TIMES ZATU659			
1502	AB-B TIMES A			
1503	AB-B TIMES KU6-A			
1504	AB-B TIMES SHA3-A1			
1505	AB2 TIMES TWO-N14			
1505.1	AB2 TIMES TWO-N14 VARIANT 1			
1506	AMA-A TIMES E2-A			
1507	AMAR BESIDE ONE-N2			
1508	AMAR OVER AMAR			
1509	AMAR TIMES TAR			
1510	APIN-A BESIDE APIN-A			
1511	BAD OVER BAD			
1512	BU-A TIMES ONE-N58			
1513	BU-A TIMES A			
1514	BU-A OVER BU-A BESIDE NA2-A			
1514.1	BU-A OVER BU-A BESIDE NA2-A VARIANT 1			
1515	BU-A OVER BU-A BESIDE NA2-A NUTILLU			
1516	BU-A OVER BU-A BESIDE NA2-B			
1517	BU-A OVER BU-A BESIDE X			
1518	BU-A JOINING DU6-A			
1518.1	BU-A JOINING DU6-A VARIANT 1			
1519	BU-A TIMES GISH TENU			
1520	BU-B BESIDE NA2-A			
1521	DA-A BESIDE LISH			
1522	DAR-A TIMES A			
1523	DARA3-C TIMES KAR2			
1524	DARA3-C TIMES KAR2 BESIDE SHE-A			
1525	DARA3-D TIMES KAR2			
1525.1	DARA3-D TIMES KAR2 VARIANT 1			
1525.2	DARA3-D TIMES KAR2 VARIANT 2			
1526	DARA3-D TIMES KAR2 BESIDE SHE-A			
1527	DIM-A TIMES GU			
1528	DIM-A TIMES X			
1529	DU TIMES DISH			
1530	DU6-A TIMES DISH			
1531	DU8-C TIMES HI			
1532	DU8-C TIMES UDU-A			
1533	DU8-C TIMES X			
1534	DUB TIMES DISH FORM A			
1535	DUB TIMES DISH FORM B			
1536	DUB TIMES DISH FORM C			
1537	DUG-A TIMES ONE-N57			
1538	DUG-A TIMES HI			
1539	DUG-A TIMES KASKAL			
1540	DUG-A TIMES LAM-B			
1541	DUG-A TIMES NAGA-A			
1542	DUG-A TIMES U2-A			
1543	DUG-A TIMES U2-B			
1544	DUG-A TIMES X			
1545	DUG-B TIMES ONE-N57			
1545.1	DUG-B VARIANT 1 TIMES AB2			
1546	DUG-B TIMES ONE-N57 BESIDE KU3-A			
1547	DUG-B TIMES THREE-N57			
1548	DUG-B TIMES AB2			
1549	DUG-B TIMES ANSHE-B			
1550	DUG-B TIMES ANSHE-D			
1551	DUG-B TIMES BALA-A			
1552	DUG-B TIMES BIR3-C			
1553	DUG-B TIMES DIN			
1553.1	DUG-B TIMES DIN VARIANT 1			
1554	DUG-B TIMES DIN REVERSED			
1555	DUG-B OVER DUG-B TIMES ONE-N58			
1556	DUG-B TIMES E-A			
1557	DUG-B TIMES GA-A			
1558	DUG-B TIMES GA-B			
1559	DUG-B TIMES GESHTU-A			
1559.1	DUG-B TIMES GESHTU-A VARIANT 1			
1560	DUG-B TIMES GESHTU-B			
1561	DUG-B TIMES GI6			
1562	DUG-B TIMES GISH			
1563	DUG-B TIMES HI			
1563.1	DUG-B TIMES HI VARIANT 1			
1564	DUG-B TIMES HI GUNU-A			
1565	DUG-B TIMES KASKAL			
1566	DUG-B TIMES KU6-A			
1567	DUG-B TIMES KUR-A			
1568	DUG-B TIMES KUR-A BESIDE X			
1569	DUG-B TIMES KUR-B			
1570	DUG-B TIMES KUR GUNU-A			
1571	DUG-B TIMES LAM-A			
1572	DUG-B TIMES MASH			
1572.1	DUG-B TIMES MASH VARIANT 1			
1573	DUG-B TIMES NAGA-A			
1574	DUG-B TIMES NAM2			
1575	DUG-B TIMES NI-A GUNU BESIDE ZATU779			
1576	DUG-B TIMES SA-A			
1577	DUG-B TIMES SHAH2-A			
1578	DUG-B TIMES SHE-A			
1578.1	DUG-B VARIANT 1 TIMES SHE-A FORM 1			
1578.2	DUG-B VARIANT 1 TIMES SHE-A FORM 2			
1579	DUG-B TIMES SHE-A BESIDE NAM2			
1580	DUG-B TIMES SI4-A			
1581	DUG-B TIMES SI4-A BESIDE X			
1582	DUG-B TIMES SIG2-A1			
1583	DUG-B TIMES SIG2-A2			
1584	DUG-B TIMES SIG7			
1585	DUG-B TIMES SUHUR			
1586	DUG-B TIMES TAK4-A			
1587	DUG-B TIMES TAK4-A BESIDE SA-A			
1588	DUG-B TIMES TAK4-A BESIDE SAL			
1589	DUG-B TIMES TI			
1590	DUG-B TIMES U2-A			
1591	DUG-B VARIANT 1 TIMES U2-B			
1591.1	DUG-B VARIANT 2 TIMES U2-B			
1592	DUG-B TIMES UH3-A			
1593	DUG-B TIMES UH3-A TENU			
1594	DUG-B TIMES X			
1594.1	DUG-B TIMES X VARIANT 1			
1595	DUG-B TIMES ZATU707-A			
1596	DUG-B TIMES ZATU764			
1597	DUG-B TIMES ZATU779			
1598	DUG-B TIMES ZATU780			
1599	DUG-B TIMES ZATU781			
1600	DUG-B TIMES ZATU789 BESIDE SA-A			
1601	DUG-C TIMES ONE-N57			
1601.1	DUG-C VARIANT 1 TIMES ONE-N57			
1601.2	DUG-C VARIANT 2 TIMES ONE-N57			
1602	E2-A TIMES ONE-N58 TENU			
1603	E2-A TIMES THREE-N58			
1604	E2-A BESIDE LISH			
1605	E2-B TIMES ONE-N57 TENU			
1606	E2-B BESIDE LISH			
1607	EN-C OVER EN-C			
1608	EN2 BESIDE E2-A			
1609	EN2 BESIDE E2-B			
1610	ESHDA TIMES TAR			
1611	EZEN-A TIMES EN-A			
1612	EZEN-A TIMES EN-B			
1613	EZEN-A TIMES HI BESIDE ONE-N57 BESIDE AN			
1614	EZEN-A TIMES KAB			
1615	EZEN-A TIMES KI			
1616	EZEN-A TIMES LA-E			
1616.1	EZEN-A TIMES LA-E VARIANT 1			
1617	EZEN-A TIMES NIM-B2			
1618	EZEN-A TIMES NIMGIR			
1619	EZEN-A TIMES RAD-A			
1620	EZEN-A TIMES SAG			
1621	EZEN-A TIMES SU-A			
1622	EZEN-A TIMES U2-B BESIDE A			
1623	EZEN-A TIMES U4			
1624	EZEN-A TIMES X			
1625	EZEN-B TIMES SIX-N57			
1625.1	EZEN-B TIMES SIX-N57 VARIANT 1			
1626	GA-A TIMES X			
1627	GA-A BESIDE ZATU753			
1627.1	GA-A BESIDE ZATU753 VARIANT 1			
1628	GA-C TIMES ONE-N14			
1629	GA-C TIMES KASKAL			
1630	GA2-A1 TIMES ONE-N14			
1631	GA2-A1 TIMES ONE-N57			
1632	GA2-A1 TIMES THREE-N57			
1633	GA2-A1 TIMES A			
1634	GA2-A1 TIMES EN-B			
1635	GA2-A1 TIMES GESHTU-C3			
1636	GA2-A1 TIMES GESHTU-C5			
1637	GA2-A1 TIMES GIR-A			
1638	GA2-A1 TIMES GIR-A BESIDE KU6-A			
1639	GA2-A1 TIMES GISH TENU			
1640	GA2-A1 TIMES GU4			
1641	GA2-A1 TIMES HAL			
1642	GA2-A1 TIMES HI			
1643	GA2-A1 TIMES HI BESIDE SUHUR			
1644	GA2-A1 TIMES KU3-A			
1645	GA2-A1 TIMES KU6-A			
1646	GA2-A1 TIMES KU6-A BESIDE KU6-A			
1647	GA2-A1 TIMES LAGAB-B			
1648	GA2-A1 TIMES MASH			
1649	GA2-A1 TIMES NAGA-A			
1650	GA2-A1 TIMES NIM-B1			
1651	GA2-A1 TIMES NUN-A			
1652	GA2-A1 TIMES PAD-B			
1653	GA2-A1 TIMES PAP-A			
1654	GA2-A1 TIMES SHA			
1655	GA2-A1 TIMES SU-A			
1656	GA2-A1 TIMES SUHUR			
1657	GA2-A1 TIMES SUKUD			
1658	GA2-A1 TIMES SUKUD JOINING SUKUD FORM A			
1659	GA2-A1 TIMES SUKUD JOINING SUKUD FORM B			
1660	GA2-A1 TIMES SUMASH			
1661	GA2-A1 TIMES TI			
1662	GA2-A1 TIMES U4			
1663	GA2-A1 TIMES X			
1664	GA2-A2 TIMES GU4			
1665	GA2-A2 TIMES GU4 BESIDE SHE3			
1666	GA2-A2 TIMES NI-A			
1667	GA2-A2 TIMES NI-B			
1668	GA2-A2 TIMES SHE3			
1669	GA2-A2 TIMES SUHUR			
1670	GA2-A2 TIMES X			
1671	GA2-A3 TIMES X			
1672	GA2-B TIMES DUB-A			
1673	GA2-B TIMES DUB-B			
1674	GA2-B TIMES KU3-A			
1675	GA2-B TIMES ZATU659			
1676	GAN-C TIMES DIN			
1677	GAN-C TIMES HI			
1678	GAN-C TIMES HI BESIDE DIN			
1679	GAN-C TIMES KASH-C			
1680	GAN-C TIMES KUR-A BESIDE A			
1681	GAN-C TIMES LAGAB-B			
1682	GAN-C TIMES NE-A			
1683	GAN-C TIMES SHE-A			
1684	GAN-C TIMES SHE3 TENU			
1685	GAN-C TIMES SIG7			
1686	GAN-C TIMES X			
1687	GAN-C TIMES ZATU777			
1688	GAN-D TIMES GESHTU-A			
1689	GAN-D TIMES HI			
1690	GESHTIN-C TIMES X			
1691	GESHTU-A TIMES SHE-A TENU			
1692	GI TIMES ONE-N14			
1693	GI TIMES ONE-N58 TENU			
1694	GI OVER GI			
1695	GI OVER GI OVER GI			
1696	GI OVER GI TIMES GISH TENU			
1697	GI OVER GI TIMES SHE3			
1698	GI OVER GI TIMES X			
1699	GI TIMES GISH TENU			
1700	GI TIMES KU-B1			
1701	GI TIMES LAGAB-A			
1702	GI TIMES NAM2			
1703	GI TIMES SHE3			
1704	GI TIMES SIG2-D1			
1705	GI TIMES X			
1706	GI4-A TIMES A			
1707	GI4-A OVER GI4-A			
1708	GI4-B OVER GI4-B			
1709	GIR-A BESIDE KU6-A			
1710	GIR-B BESIDE GIR-B			
1711	GIR3-A TIMES SHE-B			
1712	GIR3-C TIMES KAR2			
1713	GIR3-C TIMES SHE3			
1714	GISH TIMES DIN BESIDE DIN FORM A			
1715	GISH TIMES DIN BESIDE DIN FORM B			
1716	GISH TIMES DIN BESIDE DIN FORM C			
1717	GISH TIMES SHU2-A			
1718	GISH TIMES SHU2-B			
1719	GISH BESIDE TE			
1720	GISH TENU BESIDE E2-A			
1721	GISH3-A OVER GISH3-A			
1722	GU4 BESIDE ZATU755-A			
1723	GUG2 TIMES SHITA-A1			
1724	GUG2 TIMES SILA3-A			
1725	GUG2 TIMES TUR			
1726	GUKKAL-A BESIDE HI GUNU-A			
1727	GURUSH-A TIMES TWO-N14			
1728	GURUSH-B TIMES TWO-N14			
1729	GURUSH-C TIMES TWO-N14			
1730	HASHHUR TIMES MA			
1731	HI TIMES ONE-N1 FLAT			
1732	HI TIMES ONE-N57			
1733	HI TIMES ONE-N57 BESIDE HI TIMES ONE-N57			
1734	HI TIMES ONE-N57 TENU			
1735	HI TIMES ONE-N58			
1736	HI TIMES LAGAB-A			
1737	HI TIMES SHE3 TENU			
1738	HI BESIDE SUHUR			
1738.1	HI BESIDE SUHUR VARIANT 1			
1738.2	HI BESIDE SUHUR VARIANT 2			
1739	HI TIMES ZATU707-A			
1740	IR-A BESIDE GA2-A1			
1741	KA-A TIMES SAR-A			
1742	KA-A BESIDE SHE-A			
1742.1	KA-A BESIDE SHE-A VARIANT 1			
1743	KA2 TIMES LAM			
1744	KAB TIMES ONE-N58			
1745	KAK-A BESIDE GA2-A1			
1746	KASH-B TIMES SHE-A			
1747	KI NUTILLU TIMES DUB-A			
1748	KU6-A BESIDE ONE-N2			
1749	KU6-A JOINING GISH			
1750	KU6-A JOINING KU6-A			
1751	KUR-A BESIDE E2-A			
1752	KUR-A BESIDE NUNUZ-A1			
1753	KUR-B BESIDE E2-A			
1754	LAGAB-A TIMES TWO-N14			
1755	LAGAB-A TIMES BA			
1756	LAGAB-A TIMES BIR3-B			
1757	LAGAB-A TIMES DU6-B			
1758	LAGAB-A TIMES KAK-A			
1759	LAGAB-A TIMES KU6-A			
1760	LAGAB-A TIMES KU6-A JOINING KU6-A			
1761	LAGAB-A TIMES KUSHU2-B			
1762	LAGAB-A TIMES LAGAB-A			
1763	LAGAB-A TIMES ME-A			
1764	LAGAB-A TIMES NUN-B			
1765	LAGAB-A TIMES PA-A			
1766	LAGAB-A TIMES SHA			
1767	LAGAB-A TIMES SHITA-A1			
1768	LAGAB-A TIMES SI			
1769	LAGAB-A TIMES SIG7			
1770	LAGAB-A TIMES SU-A			
1771	LAGAB-A TIMES TI			
1772	LAGAB-A TIMES U4			
1773	LAGAB-A TIMES UB			
1774	LAGAB-A TIMES X			
1775	LAGAB-A TIMES ZATU753			
1776	LAGAB-B TIMES ONE-N1			
1777	LAGAB-B TIMES BANSHUR-A			
1778	LAGAB-B TIMES GAAR-A1			
1779	LAGAB-B TIMES HI			
1780	LAGAB-B TIMES KUR-E			
1781	LAGAB-B OVER LAGAB-B			
1782	LAGAB-B TIMES PA-A			
1783	LAGAB-B TIMES SHITA-C			
1784	LAGAB-B TIMES SI			
1785	LAGAB-B TIMES SUH3			
1786	LAGAB-B TIMES U4			
1787	LAGAB-B TIMES X			
1788	LAL2-A TIMES EZEN-A			
1789	LAL2-A TIMES NIM-B2			
1790	LU2 TIMES GESHTU-C3			
1791	MA TIMES ONE-N58			
1792	MA TIMES TWO-N57			
1793	MA TIMES A			
1794	MA TIMES MA			
1795	MA TIMES X			
1796	MAH-A TIMES AB2			
1797	MAH-A TIMES GUKKAL-A			
1798	MAH-A TIMES KU6-A			
1799	MAH-A TIMES MASH			
1800	MAH-A TIMES NA-A			
1801	MAH-A TIMES SILA3-A TIMES UMBIN-A			
1802	MAH-A TIMES TUG2-A			
1803	MAH-A TIMES UD5-A			
1804	MAH-A TIMES UDU-A			
1805	MAH-A TIMES UR-A			
1806	MAH-A TIMES UTUA-A			
1807	MAH-A TIMES X			
1808	MAH-A TIMES ZATU659			
1809	MAH-B TIMES KU6-A			
1810	MAH-B TIMES MASH			
1811	MAH-B TIMES NA-A			
1812	MAH-B TIMES SAL			
1813	MAR-B TIMES LAGAB-B BESIDE SHE3			
1814	MAR-B TIMES SHE-A			
1815	MAR-B TIMES X			
1816	MUD3-A GUNU TIMES GU			
1817	MUSHEN TIMES ONE-N57			
1818	MUSHEN TIMES TWO-N57			
1819	MUSHEN TIMES THREE-N57			
1820	MUSHEN TIMES PAP-A			
1821	MUSHEN BESIDE UR3-B2			
1822	MUSHEN TIMES X			
