1574	𒟧	|DUG~bxNAM2|	DUG‐B TIMES NAM2
1575	𒟨	|DUG~bx(NI~a@g.ZATU779)|	DUG‐B TIMES NI‐A GUNU BESIDE ZATU779
1576	𒟩	|DUG~bxSA~a|	DUG‐B TIMES SA‐A
1577	𒟪	|DUG~bxSZAH2~a|	DUG‐B TIMES SHAH2‐A
1578		|DUG~bxSZE~a|	DUG‐B TIMES SHE‐A
1578.1		|DUG~bxSZE~a|	DUG‐B VARIANT 1 TIMES SHE‐A FORM 1
1578.2		|DUG~bxSZE~a|	DUG‐B VARIANT 1 TIMES SHE‐A FORM 2
1579	𒟬	|DUG~bx(SZE~a.NAM2)|	DUG‐B TIMES SHE‐A BESIDE NAM2
1580	𒟭	|DUG~bxSI4~a|	DUG‐B TIMES SI4‐A
1581	𒟮	|DUG~bx(SI4~a.X)|	DUG‐B TIMES SI4‐A BESIDE X
1582	𒟯	|DUG~bxSIG2~a1|	DUG‐B TIMES SIG2‐A1
1583	𒟰	|DUG~bxSIG2~a2|	DUG‐B TIMES SIG2‐A2
1584	𒟱	|DUG~bxSIG7|	DUG‐B TIMES SIG7
1585	𒟲	|DUG~bxSUHUR|	DUG‐B TIMES SUHUR
1586	𒟳	|DUG~bxTAK4~a|	DUG‐B TIMES TAK4‐A
1587	𒟴	|DUG~bx(TAK4~a.SA~a)|	DUG‐B TIMES TAK4‐A BESIDE SA‐A
1588	𒟵	|DUG~bx(TAK4~a.SAL)|	DUG‐B TIMES TAK4‐A BESIDE SAL
1589	𒟶	|DUG~bxTI|	DUG‐B TIMES TI
1590	𒟷	|DUG~bxU2~a|	DUG‐B TIMES U2‐A
1591		|DUG~bxU2~b|	DUG‐B VARIANT 1 TIMES U2‐B
1591.1		|DUG~bxU2~b|	DUG‐B VARIANT 2 TIMES U2‐B
1592	𒟹	|DUG~bxUH3~a|	DUG‐B TIMES UH3‐A
1593	𒟺	|DUG~bxUH3~a@t|	DUG‐B TIMES UH3‐A TENU
1594		|DUG~bxX|	DUG‐B TIMES X
1594.1		|DUG~bxX|	DUG‐B TIMES X VARIANT 1
1595	𒟼	|DUG~bxZATU707~a|	DUG‐B TIMES ZATU707‐A
1596	𒟽	|DUG~bxZATU764|	DUG‐B TIMES ZATU764
1597	𒟾	|DUG~bxZATU779|	DUG‐B TIMES ZATU779
1598	𒟿	|DUG~bxZATU780|	DUG‐B TIMES ZATU780
1599	𒠀	|DUG~bxZATU781|	DUG‐B TIMES ZATU781
1600	𒠁	|DUG~bx(ZATU789.SA~a)|	DUG‐B TIMES ZATU789 BESIDE SA‐A
1601		|DUG~cx1(N57)|	DUG‐C TIMES ONE‐N57
1601.1		|DUG~cx1(N57)|	DUG‐C VARIANT 1 TIMES ONE‐N57
1601.2		|DUG~cx1(N57)|	DUG‐C VARIANT 2 TIMES ONE‐N57
1602	𒠐	|E2~ax1(N58@t)|	E2‐A TIMES ONE‐N58 TENU
1603	𒠑	|E2~ax3(N58)|	E2‐A TIMES THREE‐N58
1604	𒠒	|E2~a.LISZ|	E2‐A BESIDE LISH
1605	𒠔	|E2~bx1(N57)@t|	E2‐B TIMES ONE‐N57 TENU
1606	𒠕	|E2~b.LISZ|	E2‐B BESIDE LISH
1607	𒠟	|EN~c&EN~c|	EN‐C OVER EN‐C
1608	𒠤	|EN2.E2~a|	EN2 BESIDE E2‐A
1609	𒠥	|EN2.E2~b|	EN2 BESIDE E2‐B
1610	𒠲	|ESZDAxTAR|	ESHDA TIMES TAR
1611	𒠵	|EZEN~axEN~a|	EZEN‐A TIMES EN‐A
1612	𒠶	|EZEN~axEN~b|	EZEN‐A TIMES EN‐B
1613	𒠷	|EZEN~ax(HI.1(N57).AN)|	EZEN‐A TIMES HI BESIDE ONE‐N57 BESIDE AN
1614	𒠸	|EZEN~axKAB|	EZEN‐A TIMES KAB
1615	𒠹	|EZEN~axKI|	EZEN‐A TIMES KI
1616		|EZEN~axLA~e|	EZEN‐A TIMES LA‐E
1616.1		|EZEN~axLA~e|	EZEN‐A TIMES LA‐E VARIANT 1
1617	𒠻	|EZEN~axNIM~b2|	EZEN‐A TIMES NIM‐B2
1618	𒠼	|EZEN~axNIMGIR|	EZEN‐A TIMES NIMGIR
1619	𒠽	|EZEN~axRAD~a|	EZEN‐A TIMES RAD‐A
1620	𒠾	|EZEN~axSAG|	EZEN‐A TIMES SAG
1621	𒠿	|EZEN~axSU~a|	EZEN‐A TIMES SU‐A
1622	𒡀	|EZEN~ax(U2~b.A)|	EZEN‐A TIMES U2‐B BESIDE A
1623	𒡁	|EZEN~axU4|	EZEN‐A TIMES U4
1624	𒡂	|EZEN~axX|	EZEN‐A TIMES X
1625		|EZEN~bx6(N57)|	EZEN‐B TIMES SIX‐N57
1625.1		|EZEN~bx6(N57)|	EZEN‐B TIMES SIX‐N57 VARIANT 1
1626	𒡌	|GA~axX|	GA‐A TIMES X
1627		|GA~a.ZATU753|	GA‐A BESIDE ZATU753
1627.1		|GA~a.ZATU753|	GA‐A BESIDE ZATU753 VARIANT 1
1628	𒡐	|GA~cx1(N14)|	GA‐C TIMES ONE‐N14
1629	𒡑	|GA~cxKASKAL|	GA‐C TIMES KASKAL
1630	𒡓	|GA2~a1x1(N14)|	GA2‐A1 TIMES ONE‐N14
1631	𒡔	|GA2~a1x1(N57)|	GA2‐A1 TIMES ONE‐N57
1632	𒡕	|GA2~a1x3(N57)|	GA2‐A1 TIMES THREE‐N57
1633	𒡖	|GA2~a1xA|	GA2‐A1 TIMES A
1634	𒡗	|GA2~a1xEN~b|	GA2‐A1 TIMES EN‐B
1635	𒡘	|GA2~a1xGESZTU~c3|	GA2‐A1 TIMES GESHTU‐C3
1636	𒡙	|GA2~a1xGESZTU~c5|	GA2‐A1 TIMES GESHTU‐C5
1637	𒡚	|GA2~a1xGIR~a|	GA2‐A1 TIMES GIR‐A
1638	𒡛	|GA2~a1x(GIR~a.KU6~a)|	GA2‐A1 TIMES GIR‐A BESIDE KU6‐A
1639	𒡜	|GA2~a1xGISZ@t|	GA2‐A1 TIMES GISH TENU
1640	𒡝	|GA2~a1xGU4|	GA2‐A1 TIMES GU4
1641	𒡞	|GA2~a1xHAL|	GA2‐A1 TIMES HAL
1642	𒡟	|GA2~a1xHI|	GA2‐A1 TIMES HI
1643	𒡠	|GA2~a1x(HI.SUHUR)|	GA2‐A1 TIMES HI BESIDE SUHUR
1644	𒡡	|GA2~a1xKU3~a|	GA2‐A1 TIMES KU3‐A
1645	𒡢	|GA2~a1xKU6~a|	GA2‐A1 TIMES KU6‐A
1646	𒡣	|GA2~a1x(KU6~a.KU6~a)|	GA2‐A1 TIMES KU6‐A BESIDE KU6‐A
1647	𒡤	|GA2~a1xLAGAB~b|	GA2‐A1 TIMES LAGAB‐B
1648	𒡥	|GA2~a1xMASZ|	GA2‐A1 TIMES MASH
1649	𒡦	|GA2~a1xNAGA~a|	GA2‐A1 TIMES NAGA‐A
1650	𒡧	|GA2~a1xNIM~b1|	GA2‐A1 TIMES NIM‐B1
1651	𒡨	|GA2~a1xNUN~a|	GA2‐A1 TIMES NUN‐A
1652	𒡩	|GA2~a1xPAD~b|	GA2‐A1 TIMES PAD‐B
1653	𒡪	|GA2~a1xPAP~a|	GA2‐A1 TIMES PAP‐A
1654	𒡫	|GA2~a1xSZA|	GA2‐A1 TIMES SHA
1655	𒡬	|GA2~a1xSU~a|	GA2‐A1 TIMES SU‐A
1656	𒡭	|GA2~a1xSUHUR|	GA2‐A1 TIMES SUHUR
1657	𒡮	|GA2~a1xSUKUD|	GA2‐A1 TIMES SUKUD
1658	𒡯	|GA2~a1x((SUKUD+SUKUD)~a)|	GA2‐A1 TIMES SUKUD JOINING SUKUD FORM A
1659	𒡰	|GA2~a1x((SUKUD+SUKUD)~b)|	GA2‐A1 TIMES SUKUD JOINING SUKUD FORM B
1660	𒡱	|GA2~a1xSUMASZ|	GA2‐A1 TIMES SUMASH
1661	𒡲	|GA2~a1xTI|	GA2‐A1 TIMES TI
1662	𒡳	|GA2~a1xU4|	GA2‐A1 TIMES U4
1663	𒡴	|GA2~a1xX|	GA2‐A1 TIMES X
1664	𒡶	|GA2~a2xGU4|	GA2‐A2 TIMES GU4
1665	𒡷	|GA2~a2x(GU4.SZE3)|	GA2‐A2 TIMES GU4 BESIDE SHE3
1666	𒡸	|GA2~a2xNI~a|	GA2‐A2 TIMES NI‐A
1667	𒡹	|GA2~a2xNI~b|	GA2‐A2 TIMES NI‐B
1668	𒡺	|GA2~a2xSZE3|	GA2‐A2 TIMES SHE3
1669	𒡻	|GA2~a2xSUHUR|	GA2‐A2 TIMES SUHUR
1670	𒡼	|GA2~a2xX|	GA2‐A2 TIMES X
1671	𒡾	|GA2~a3xX|	GA2‐A3 TIMES X
1672	𒢁	|GA2~bxDUB~a|	GA2‐B TIMES DUB‐A
1673	𒢂	|GA2~bxDUB~b|	GA2‐B TIMES DUB‐B
1674	𒢃	|GA2~bxKU3~a|	GA2‐B TIMES KU3‐A
1675	𒢄	|GA2~bxZATU659|	GA2‐B TIMES ZATU659
1676	𒢔	|GAN~cxDIN|	GAN‐C TIMES DIN
1677	𒢕	|GAN~cxHI|	GAN‐C TIMES HI
1678	𒢖	|GAN~cx(HI.DIN)|	GAN‐C TIMES HI BESIDE DIN
1679	𒢗	|GAN~cxKASZ~c|	GAN‐C TIMES KASH‐C
1680	𒢘	|GAN~cx(KUR~a.A)|	GAN‐C TIMES KUR‐A BESIDE A
1681	𒢙	|GAN~cxLAGAB~b|	GAN‐C TIMES LAGAB‐B
1682	𒢚	|GAN~cxNE~a|	GAN‐C TIMES NE‐A
1683	𒢛	|GAN~cxSZE~a|	GAN‐C TIMES SHE‐A
1684	𒢜	|GAN~cxSZE3@t|	GAN‐C TIMES SHE3 TENU
1685	𒢝	|GAN~cxSIG7|	GAN‐C TIMES SIG7
1686	𒢞	|GAN~cxX|	GAN‐C TIMES X
1687	𒢟	|GAN~cxZATU777|	GAN‐C TIMES ZATU777
1688	𒢡	|GAN~dxGESZTU~a|	GAN‐D TIMES GESHTU‐A
1689	𒢢	|GAN~dxHI|	GAN‐D TIMES HI
1690	𒢮	|GESZTIN~cxX|	GESHTIN‐C TIMES X
1691	𒢰	|GESZTU~axSZE~a@t|	GESHTU‐A TIMES SHE‐A TENU
1692	𒢵	|GIx1(N14)|	GI TIMES ONE‐N14
1693	𒢶	|GIx1(N58)@t|	GI TIMES ONE‐N58 TENU
1694	𒢷	|GI&GI|	GI OVER GI
1695	𒢸	|GI&GI&GI|	GI OVER GI OVER GI
1696	𒢹	|(GI&GI)xGISZ@t|	GI OVER GI TIMES GISH TENU
1697	𒢺	|(GI+&GI)xSZE3|	GI OVER GI TIMES SHE3
1698	𒢻	|(GI&GI)xX|	GI OVER GI TIMES X
1699	𒢼	|GIxGISZ@t|	GI TIMES GISH TENU
1700	𒢽	|GIxKU~b1|	GI TIMES KU‐B1
1701	𒢾	|GIxLAGAB~a|	GI TIMES LAGAB‐A
1702	𒢿	|GIxNAM2|	GI TIMES NAM2
1703	𒣀	|GIxSZE3|	GI TIMES SHE3
1704	𒣁	|GIxSIG2~d1|	GI TIMES SIG2‐D1
1705	𒣂	|GIxX|	GI TIMES X
1706	𒣅	|GI4~axA|	GI4‐A TIMES A
1707	𒣆	|GI4~a&GI4~a|	GI4‐A OVER GI4‐A
1708	𒣈	|GI4~b&GI4~b|	GI4‐B OVER GI4‐B
1709	𒣐	|GIR~a.KU6~a|	GIR‐A BESIDE KU6‐A
1710	𒣒	|GIR~b.GIR~b|	GIR‐B BESIDE GIR‐B
1711	𒣘	|GIR3~axSZE~b|	GIR3‐A TIMES SHE‐B
1712	𒣛	|GIR3~cxKAR2|	GIR3‐C TIMES KAR2
1713	𒣜	|GIR3~cxSZE3|	GIR3‐C TIMES SHE3
1714	𒣤	|(GISZx(DIN.DIN))~a|	GISH TIMES DIN BESIDE DIN FORM A
1715	𒣥	|(GISZx(DIN.DIN))~b|	GISH TIMES DIN BESIDE DIN FORM B
1716	𒣦	|(GISZx(DIN.DIN))~c|	GISH TIMES DIN BESIDE DIN FORM C
1717	𒣧	|GISZxSZU2~a|	GISH TIMES SHU2‐A
1718	𒣨	|GISZxSZU2~b|	GISH TIMES SHU2‐B
1719	𒣩	|GISZ.TE|	GISH BESIDE TE
1720	𒣬	|GISZ@t.E2~a|	GISH TENU BESIDE E2‐A
1721	𒣮	|GISZ3~a&GISZ3~a|	GISH3‐A OVER GISH3‐A
1722	𒣺	|GU4.ZATU755~a|	GU4 BESIDE ZATU755‐A
1723	𒤂	|GUG2xSZITA~a1|	GUG2 TIMES SHITA‐A1
1724	𒤃	|GUG2xSILA3~a|	GUG2 TIMES SILA3‐A
1725	𒤄	|GUG2xTUR|	GUG2 TIMES TUR
1726	𒤇	|GUKKAL~a.HI@g~a|	GUKKAL‐A BESIDE HI GUNU‐A
1727	𒤓	|GURUSZ~ax2(N14)|	GURUSH‐A TIMES TWO‐N14
1728	𒤕	|GURUSZ~bx2(N14)|	GURUSH‐B TIMES TWO‐N14
1729	𒤖	|GURUSZ~cx2(N14)|	GURUSH‐C TIMES TWO‐N14
1730	𒤛	|HASZHURxMA|	HASHHUR TIMES MA
1731	𒤝	|HIx1(N01@f)|	HI TIMES ONE‐N1 FLAT
1732	𒤞	|HIx1(N57)|	HI TIMES ONE‐N57
1733	𒤟	|(HIx1(N57)).(HIx1(N57))|	HI TIMES ONE‐N57 BESIDE HI TIMES ONE‐N57
1734	𒤠	|HIx1(N57@t)|	HI TIMES ONE‐N57 TENU
1735	𒤡	|HIx1(N58)|	HI TIMES ONE‐N58
1736	𒤢	|HIxLAGAB~a|	HI TIMES LAGAB‐A
1737	𒤣	|HIxSZE3@t|	HI TIMES SHE3 TENU
1738		|HI.SUHUR|	HI BESIDE SUHUR
1738.1		|HI.SUHUR|	HI BESIDE SUHUR VARIANT 1
1738.2		|HI.SUHUR|	HI BESIDE SUHUR VARIANT 2
1739	𒤥	|HIxZATU707~a|	HI TIMES ZATU707‐A
1740	𒤻	|IR~a.GA2~a1|	IR‐A BESIDE GA2‐A1
1741	𒥅	|KA~axSAR~a|	KA‐A TIMES SAR‐A
1742		|KA~a.SZE~a|	KA‐A BESIDE SHE‐A
1742.1		|KA~a.SZE~a|	KA‐A BESIDE SHE‐A VARIANT 1
1743	𒥋	|KA2xLAM|	KA2 TIMES LAM
1744	𒥍	|KABx1(N58)|	KAB TIMES ONE‐N58
1745	𒥓	|KAK~a.GA2~a1|	KAK‐A BESIDE GA2‐A1
1746	𒥣	|KASZ~bxSZE~a|	KASH‐B TIMES SHE‐A
1747	𒥬	|KI@nxDUB~a|	KI NUTILLU TIMES DUB‐A
1748	𒦏	|KU6~a.1(N02)|	KU6‐A BESIDE ONE‐N2
1749	𒦐	|KU6~a+GISZ|	KU6‐A JOINING GISH
1750	𒦑	|KU6~a+KU6~a|	KU6‐A JOINING KU6‐A
1751	𒦗	|KUR~a.E2~a|	KUR‐A BESIDE E2‐A
1752	𒦘	|KUR~a.NUNUZ~a1|	KUR‐A BESIDE NUNUZ‐A1
1753	𒦚	|KUR~b.E2~a|	KUR‐B BESIDE E2‐A
1754	𒦫	|LAGAB~ax2(N14)|	LAGAB‐A TIMES TWO‐N14
1755	𒦬	|LAGAB~axBA|	LAGAB‐A TIMES BA
1756	𒦭	|LAGAB~axBIR3~b|	LAGAB‐A TIMES BIR3‐B
1757	𒦮	|LAGAB~axDU6~b|	LAGAB‐A TIMES DU6‐B
1758	𒦯	|LAGAB~axKAK~a|	LAGAB‐A TIMES KAK‐A
1759	𒦰	|LAGAB~axKU6~a|	LAGAB‐A TIMES KU6‐A
1760	𒦱	|LAGAB~ax(KU6~a+KU6~a)|	LAGAB‐A TIMES KU6‐A JOINING KU6‐A
1761	𒦲	|LAGAB~axKUSZU2~b|	LAGAB‐A TIMES KUSHU2‐B
1762	𒦳	|LAGAB~axLAGAB~a|	LAGAB‐A TIMES LAGAB‐A
1763	𒦴	|LAGAB~axME~a|	LAGAB‐A TIMES ME‐A
1764	𒦵	|LAGAB~axNUN~b|	LAGAB‐A TIMES NUN‐B
1765	𒦶	|LAGAB~axPA~a|	LAGAB‐A TIMES PA‐A
1766	𒦷	|LAGAB~axSZA|	LAGAB‐A TIMES SHA
1767	𒦸	|LAGAB~axSZITA~a1|	LAGAB‐A TIMES SHITA‐A1
1768	𒦹	|LAGAB~axSI|	LAGAB‐A TIMES SI
1769	𒦺	|LAGAB~axSIG7|	LAGAB‐A TIMES SIG7
1770	𒦻	|LAGAB~axSU~a|	LAGAB‐A TIMES SU‐A
1771	𒦼	|LAGAB~axTI|	LAGAB‐A TIMES TI
1772	𒦽	|LAGAB~axU4|	LAGAB‐A TIMES U4
1773	𒦾	|LAGAB~axUB|	LAGAB‐A TIMES UB
1774	𒦿	|LAGAB~axX|	LAGAB‐A TIMES X
1775	𒧀	|LAGAB~axZATU753|	LAGAB‐A TIMES ZATU753
1776	𒧂	|LAGAB~bx1(N01)|	LAGAB‐B TIMES ONE‐N1
1777	𒧃	|LAGAB~bxBANSZUR~a|	LAGAB‐B TIMES BANSHUR‐A
1778	𒧄	|LAGAB~bxGA’AR~a1|	LAGAB‐B TIMES GAAR‐A1
1779	𒧅	|LAGAB~bxHI|	LAGAB‐B TIMES HI
1780	𒧆	|LAGAB~bxKUR~e|	LAGAB‐B TIMES KUR‐E
1781	𒧇	|LAGAB~b&LAGAB~b|	LAGAB‐B OVER LAGAB‐B
1782	𒧈	|LAGAB~bxPA~a|	LAGAB‐B TIMES PA‐A
1783	𒧉	|LAGAB~bxSZITA~c|	LAGAB‐B TIMES SHITA‐C
1784	𒧊	|LAGAB~bxSI|	LAGAB‐B TIMES SI
1785	𒧋	|LAGAB~bxSUH3|	LAGAB‐B TIMES SUH3
1786	𒧌	|LAGAB~bxU4|	LAGAB‐B TIMES U4
1787	𒧍	|LAGAB~bxX|	LAGAB‐B TIMES X
1788	𒧛	|LAL2~axEZEN~a|	LAL2‐A TIMES EZEN‐A
1789	𒧜	|LAL2~axNIM~b2|	LAL2‐A TIMES NIM‐B2
1790	𒧪	|LU2xGESZTU~c3|	LU2 TIMES GESHTU‐C3
1791	𒧯	|MAx1(N58)|	MA TIMES ONE‐N58
1792	𒧰	|MAx2(N57)|	MA TIMES TWO‐N57
1793	𒧱	|MAxA|	MA TIMES A
1794	𒧲	|MAxMA|	MA TIMES MA
1795	𒧳	|MAxX|	MA TIMES X
1796	𒧸	|MAH~axAB2|	MAH‐A TIMES AB2
1797	𒧹	|MAH~axGUKKAL~a|	MAH‐A TIMES GUKKAL‐A
1798	𒧺	|MAH~axKU6~a|	MAH‐A TIMES KU6‐A
1799	𒧻	|MAH~axMASZ|	MAH‐A TIMES MASH
1800	𒧼	|MAH~axNA~a|	MAH‐A TIMES NA‐A
1801	𒧽	|MAH~ax(SILA3~axUMBIN~a)|	MAH‐A TIMES SILA3‐A TIMES UMBIN‐A
1802	𒧾	|MAH~axTUG2~a|	MAH‐A TIMES TUG2‐A
1803	𒧿	|MAH~axUD5~a|	MAH‐A TIMES UD5‐A
1804	𒨀	|MAH~axUDU~a|	MAH‐A TIMES UDU‐A
1805	𒨁	|MAH~axUR~a|	MAH‐A TIMES UR‐A
1806	𒨂	|MAH~axUTUA~a|	MAH‐A TIMES UTUA‐A
1807	𒨃	|MAH~axX|	MAH‐A TIMES X
1808	𒨄	|MAH~axZATU659|	MAH‐A TIMES ZATU659
1809	𒨆	|MAH~bxKU6~a|	MAH‐B TIMES KU6‐A
1810	𒨇	|MAH~bxMASZ|	MAH‐B TIMES MASH
1811	𒨈	|MAH~bxNA~a|	MAH‐B TIMES NA‐A
1812	𒨉	|MAH~bxSAL|	MAH‐B TIMES SAL
1813	𒨍	|MAR~bx(LAGAB~b.SZE3)|	MAR‐B TIMES LAGAB‐B BESIDE SHE3
1814	𒨎	|MAR~bxSZE~a|	MAR‐B TIMES SHE‐A
1815	𒨏	|MAR~bxX|	MAR‐B TIMES X
1816	𒨟	|MUD3~a@gxGU|	MUD3‐A GUNU TIMES GU
1817	𒨲	|MUSZENx1(N57)|	MUSHEN TIMES ONE‐N57
1818	𒨳	|MUSZENx2(N57)|	MUSHEN TIMES TWO‐N57
1819	𒨴	|MUSZENx3(N57)|	MUSHEN TIMES THREE‐N57
1820	𒨵	|MUSZENxPAP~a|	MUSHEN TIMES PAP‐A
1821	𒨶	|MUSZEN.UR3~b2|	MUSHEN BESIDE UR3‐B2
1822	𒨷	|MUSZENxX|	MUSHEN TIMES X
1823	𒩁	|NAGA~axTAK4~a|	NAGA‐A TIMES TAK4‐A
1824	𒩊	|NAM2x1(N01)|	NAM2 TIMES ONE‐N1
1825	𒩜	|NI~ax1(N57)|	NI‐A TIMES ONE‐N57
1826	𒩝	|NI~a.RU|	NI‐A BESIDE RU
1827	𒩠	|NI~bx4(N57)|	NI‐B TIMES FOUR‐N57
1828	𒩡	|NI~bxX|	NI‐B TIMES X
1829	𒩫	|NINDA2x1(N01)|	NINDA2 TIMES ONE‐N1
1830	𒩬	|NINDA2x1(N06)|	NINDA2 TIMES ONE‐N6
1831	𒩭	|NINDA2x1(N08)|	NINDA2 TIMES ONE‐N8
1832	𒩮	|NINDA2x2(N01)|	NINDA2 TIMES TWO‐N1
1833	𒩯	|NINDA2xAN|	NINDA2 TIMES AN
1834	𒩰	|NINDA2x(AN.HI)|	NINDA2 TIMES AN BESIDE HI
1835	𒩱	|NINDA2x(AN.ME~a)|	NINDA2 TIMES AN BESIDE ME‐A
1836	𒩲	|NINDA2x(AN.X)|	NINDA2 TIMES AN BESIDE X
1837	𒩳	|NINDA2xBA|	NINDA2 TIMES BA
1838	𒩴	|NINDA2xEZEN~b|	NINDA2 TIMES EZEN‐B
1839	𒩵	|NINDA2xGA’AR~a1|	NINDA2 TIMES GAAR‐A1
1840	𒩶	|NINDA2xGAR|	NINDA2 TIMES GAR
1841	𒩷	|NINDA2xGISZ|	NINDA2 TIMES GISH
1842	𒩸	|NINDA2x(GISZ.DAR~a)|	NINDA2 TIMES GISH BESIDE DAR‐A
1843	𒩹	|NINDA2xGU4|	NINDA2 TIMES GU4
1844		|NINDA2xGUDU4|	NINDA2 TIMES GUDU4
1844.1		|NINDA2xGUDU4|	NINDA2 TIMES GUDU4 VARIANT 1
1844.2		|NINDA2xGUDU4|	NINDA2 TIMES GUDU4 VARIANT 2
1844.3		|NINDA2xGUDU4|	NINDA2 TIMES GUDU4 VARIANT 3
1845	𒩻	|NINDA2xHI|	NINDA2 TIMES HI
1846	𒩼	|NINDA2x(HI.AN.ME~a)|	NINDA2 TIMES HI BESIDE AN BESIDE ME‐A
1847	𒩽	|NINDA2x(HI.ME~a)|	NINDA2 TIMES HI BESIDE ME‐A
1848	𒩾	|NINDA2x(HI.X)|	NINDA2 TIMES HI BESIDE X
1849	𒩿	|NINDA2x(HI@g~a.1(N06))|	NINDA2 TIMES HI GUNU‐A BESIDE ONE‐N6
1850	𒪀	|NINDA2xKASZ~b|	NINDA2 TIMES KASH‐B
1851	𒪁	|NINDA2xMAR~b|	NINDA2 TIMES MAR‐B
1852	𒪂	|NINDA2xNE~a|	NINDA2 TIMES NE‐A
1853	𒪃	|NINDA2xSZIM~a|	NINDA2 TIMES SHIM‐A
1854	𒪄	|NINDA2xU4|	NINDA2 TIMES U4
1855	𒪅	|NINDA2x(U4.X)|	NINDA2 TIMES U4 BESIDE X
1856	𒪆	|NINDA2x((UDU~axTAR)~a)|	NINDA2 TIMES UDU‐A TIMES TAR FORM A
1857	𒪇	|NINDA2x((UDU~axTAR)~b)|	NINDA2 TIMES UDU‐A TIMES TAR FORM B
1858	𒪈	|NINDA2xX|	NINDA2 TIMES X
1859	𒪉	|NINDA2x(X.MASZ)|	NINDA2 TIMES X BESIDE MASH
1860	𒪊	|NINDA2x(ZATU659x1(N01))|	NINDA2 TIMES ZATU659 TIMES ONE‐N1
1861	𒪎	|NIR~axAN|	NIR‐A TIMES AN
1862	𒪓	|NU11&NU11|	NU11 OVER NU11
1863	𒪘	|NUN~a+A|	NUN‐A JOINING A
1864	𒪙	|NUN~a+EN~a|	NUN‐A JOINING EN‐A
1865	𒪚	|NUN~a+EN~b|	NUN‐A JOINING EN‐B
1866	𒪛	|NUN~a+EN~d|	NUN‐A JOINING EN‐D
1867	𒪜	|NUN~a+NAM2|	NUN‐A JOINING NAM2
1868	𒪞	|NUN~b+EN~a|	NUN‐B JOINING EN‐A
1869	𒪴	|PIRIG~b1xUR2|	PIRIG‐B1 TIMES UR2
1870	𒫅	|SAGx1(N14)|	SAG TIMES ONE‐N14
1871	𒫆	|SAGxGESZTU~a|	SAG TIMES GESHTU‐A
1872		|SAGxGESZTU~b|	SAG VARIANT 1 TIMES GESHTU‐B
1872.1		|SAGxGESZTU~b|	SAG TIMES GESHTU‐B VARIANT 1
1873	𒫈	|SAGxGESZTU~c|	SAG TIMES GESHTU‐C
1874	𒫉	|SAGxLAM~c|	SAG TIMES LAM‐C
1875	𒫊	|SAGxMA|	SAG TIMES MA
1876	𒫋	|SAGxSAR~a|	SAG TIMES SAR‐A
1877	𒫐	|SALx1(N58)|	SAL TIMES ONE‐N58
1878	𒫑	|SAL.KUR~a|	SAL BESIDE KUR‐A
1879	𒫒	|SAL.LAM~b|	SAL BESIDE LAM‐B
1880	𒫓	|SAL.SZU2|	SAL BESIDE SHU2
1881	𒫘	|SAR~axSZE~a|	SAR‐A TIMES SHE‐A
1882	𒫜	|(SZAxHI@g~a)~a|	SHA TIMES HI GUNU‐A FORM A
1883	𒫝	|(SZAxHI@g~a)~b|	SHA TIMES HI GUNU‐A FORM B
1884	𒫲	|SZE~a.KIN2~c|	SHE‐A BESIDE KIN2‐C
1885		|SZE~a.NAM2|	SHE‐A BESIDE NAM2
1885.1		|SZE~a.NAM2|	SHE‐A BESIDE NAM2 VARIANT 1
1886	𒫴	|SZE~a&SZE~a|	SHE‐A OVER SHE‐A
1887	𒬁	|SZEN~dxA|	SHEN‐D TIMES A
1888	𒬎	|SZITA~a1x1(N06)|	SHITA‐A1 TIMES ONE‐N6
1889	𒬏	|SZITA~a1xKAK~a|	SHITA‐A1 TIMES KAK‐A
1890	𒬐	|SZITA~a1xSZU|	SHITA‐A1 TIMES SHU
1891	𒬑	|SZITA~a1xSZU2|	SHITA‐A1 TIMES SHU2
1892	𒬒	|SZITA~a1xUDU~a|	SHITA‐A1 TIMES UDU‐A
1893	𒬖	|SZITA~b1xHI@g~a|	SHITA‐B1 TIMES HI GUNU‐A
1894	𒬙	|SZITA~b3xNAM2|	SHITA‐B3 TIMES NAM2
1895	𒬜	|SZITA@g~ax1(N04)|	SHITA GUNU‐A TIMES ONE‐N4
1896	𒬝	|SZITA@g~ax1(N06)|	SHITA GUNU‐A TIMES ONE‐N6
1897	𒬠	|SZUx1(N58)|	SHU TIMES ONE‐N58
1898	𒬡	|SZU&SZU|	SHU OVER SHU
1899	𒬥	|SZU2.1(N02)|	SHU2 BESIDE ONE‐N2
1900	𒬦	|SZU2.2(N57)|	SHU2 BESIDE TWO‐N57
1901	𒬧	|SZU2.AN|	SHU2 BESIDE AN
1902	𒬨	|SZU2.E2~a|	SHU2 BESIDE E2‐A
1903	𒬩	|SZU2.E2~b|	SHU2 BESIDE E2‐B
1904		|SZU2.EN~a|	SHU2 BESIDE EN‐A
1904.1		|SZU2.EN~a|	SHU2 BESIDE EN‐A VARIANT 1
1905	𒬫	|SZU2.EN~b|	SHU2 BESIDE EN‐B
1906	𒬬	|SZU2.GISZ|	SHU2 BESIDE GISH
1907	𒬭	|SZU2.((HIx1(N57))&(HIx1(N57)))|	SHU2 BESIDE HI TIMES ONE‐N57 OVER HI TIMES ONE‐N57
